Price,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Return,MA5,MA10,Volatility,Direction
2019-06-12,103.6492156982422,58.0,105.3525349047916,67.0,103.53413130893446,56.0,104.4164761802026,63.5,1756600.0,19449200.0,-0.005960355514060267,103.72902374267578,102.19372863769532,0.00589504102230222,0
2019-06-13,102.55442810058594,67.55999755859375,103.59892101521756,69.66999816894531,102.13662149010804,61.599998474121094,103.0263878312182,63.86000061035156,1925300.0,10923900.0,-0.010562430118560284,103.51620178222656,102.65202255249024,0.007418184355447729,0
2019-06-14,103.14244842529295,64.16000366210938,103.43645963784004,70.79000091552734,102.52348304372256,63.02000045776367,102.7788067063372,69.77999877929688,1417600.0,6264200.0,0.005733739006669625,103.3948959350586,102.99111480712891,0.008149614648537364,1
2019-06-17,105.21598052978516,70.01000213623047,105.23144610510948,70.01000213623047,103.22755616281948,62.0,103.42098210641772,64.75,1541300.0,3247500.0,0.020103576521106836,103.76655578613281,103.39791946411133,0.012209446517574087,1
2019-06-18,105.25465393066406,76.5,106.19084067138226,78.69999694824219,104.82138171557489,71.5,105.77304583705552,73.0,1889200.0,6612600.0,0.0003675620441323524,103.96334533691406,103.80628890991211,0.011890193867134592,1
2019-06-19,105.70340728759766,77.22000122070312,105.95873095324195,79.79000091552734,104.27979515714112,73.55500030517578,104.64343688041184,78.75,1599500.0,3319100.0,0.004263501329159425,104.37418365478516,104.05160369873047,0.011041486177138201,1
2019-06-20,105.9355239868164,74.8499984741211,106.6550746673462,78.22000122070312,105.55640487077098,70.69000244140625,105.99742170815747,78.0,1659400.0,3429600.0,0.0021959244756151186,105.05040283203125,104.2833023071289,0.007854502509109606,1
2019-06-21,105.05348205566406,72.2300033569336,105.9355037562134,73.9280014038086,104.60473251597674,68.30000305175781,105.80397555065036,72.45999908447266,2477800.0,2657500.0,-0.008326214832921508,105.43260955810547,104.41375274658203,0.010336705323589991,0
2019-06-24,104.5660629272461,67.97000122070312,105.51772709303292,72.38999938964844,104.42680191124782,65.08000183105469,105.36297688976865,71.05000305175781,1444300.0,2448000.0,-0.004639723680550656,105.30262603759766,104.53459091186524,0.0051587347277715955,0
2019-06-25,103.09601593017578,61.52000045776367,105.09990563907084,68.98999786376953,103.04959559804404,61.16999816894531,104.82137184049915,67.0999984741211,1936800.0,2480200.0,-0.014058547830122725,104.8708984375,104.41712188720703,0.007531780023024978,0
