Price,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Return,MA5,MA10,Volatility,Direction
2018-01-16,152.7543182373047,71.4505844116211,158.4316653223057,72.64982557896758,152.39248565684372,70.35562104921617,158.164599356651,70.60763679461506,1618500.0,3111500,-0.025983358764766873,153.04552001953124,149.83209228515625,0.018311977661229512,0
2018-01-17,153.7537078857422,71.70260620117188,154.4429185916667,71.95462196781438,151.33286661926297,71.24202817699148,152.8921977897367,71.33761396288727,1202400.0,1482100,0.006542464134368542,153.8019287109375,150.56954803466797,0.01803421035339352,1
2018-01-18,152.97833251953125,71.61569213867188,155.84714916719574,72.2413787918164,152.6854091374739,71.1116607016271,153.77953048612608,71.66783103558225,752500.0,1561100,-0.005042970194820473,154.1017333984375,151.3018356323242,0.018265065711430828,0
2018-01-19,154.0465545654297,72.1371078491211,155.43358577318767,72.58899380209941,152.52167864427574,71.58962285927211,153.3573441440452,71.98936991038823,1246700.0,1323900,0.0069828323286373895,154.0724365234375,152.0875228881836,0.016465139398958304,1
2018-01-22,153.297119140625,72.09366607666016,154.46014996294358,72.78019045989082,152.3236084585228,71.83296489484887,154.12416152819355,72.51948264800447,1131800.0,1317800,-0.004864993098475101,153.36600646972656,152.74830627441406,0.013376757856710487,0
2018-01-23,153.61585998535156,73.1712417602539,154.00353689153454,73.605750337524,151.8583852093752,71.98069250178168,152.7198952878265,72.00676195560592,1142100.0,1114000,0.0020792357124086447,153.53831481933594,153.2919174194336,0.005884227482334239,1
2018-01-24,155.3388671875,72.78018951416016,155.51979007295063,73.42326037702846,152.676804422037,72.6759050647457,154.4601232999959,73.1712445968331,1537100.0,853500,0.011216336661544757,153.8553466796875,153.8286376953125,0.007184703748451719,1
2018-01-25,149.15322875976562,73.4580078125,155.36470842548349,73.52753076548115,148.53294051538225,72.30221358196485,154.5635104447545,72.97136040177939,1920100.0,764800,-0.03982028799185244,153.09032592773437,153.59602966308594,0.020427149502462143,0
2018-01-26,154.93394470214844,73.81434631347656,155.01147744192866,73.86648524025676,148.78276424654646,72.84973638757998,149.70458619370623,73.56233045057702,1487300.0,869500,0.038756894439700984,153.26780395507814,153.6701202392578,0.028419600209929383,1
2018-01-29,152.87493896484375,72.77149963378906,155.92469156865928,73.56230848085485,152.55618448792018,72.3022295426855,154.67549161678306,73.56230848085485,887700.0,829800,-0.013289571509090603,153.18336791992186,153.27468719482422,0.029130185060574486,0
2018-01-30,148.1883087158203,72.22402954101562,152.37524722989156,73.02352387916523,148.04185361469075,71.98939115324993,151.61712747966783,72.06760615919714,1190600.0,1030600,-0.03065662874999553,152.0978576660156,152.81808624267578,0.03202187987112303,0
2018-01-31,145.33670043945312,72.27616119384766,149.72178216073428,72.36306159055121,144.25120282529753,71.71129867016165,148.756895392596,72.36306159055121,1458800.0,1175200,-0.019243139361524775,150.09742431640626,151.97638549804688,0.030613761072545063,0
2018-02-01,147.3871307373047,71.12034606933594,147.46466348149804,72.57160945680432,144.92321163889991,70.8509529286421,145.25920000933698,72.3717326352721,1172500.0,1334000,0.014108138492560318,149.74420471191405,151.41726531982422,0.028136089752814425,1
2018-02-02,144.3029022216797,70.58158111572266,147.36126486803474,71.51142929497611,143.6998479459921,70.39039626259245,146.44806651547967,71.00739770582834,1095400.0,1101800,-0.020926036759085664,147.6179962158203,150.44290008544922,0.016907660427658216,0
2018-02-05,138.17759704589844,68.49592590332031,144.40631105603103,70.85965341907233,137.69515351891724,68.31343311233456,142.81252534336815,70.39038340079149,1739300.0,1883700,-0.04244755359370034,144.67852783203125,148.93094787597656,0.02110753728322593,0
2018-02-06,138.32403564453125,68.98079681396484,139.42676733028506,69.24288457734914,132.6983767155282,67.08504954301372,133.1205213239803,68.15959470951819,1900200.0,2169600,0.0010597853904217303,142.70567321777344,147.40176544189453,0.021796138810602942,1
2018-02-07,137.9363250732422,68.10718536376953,141.58050759468384,69.66222266793237,136.98004873549135,68.10718536376953,137.2643485273195,69.01574790820418,1313200.0,1268700,-0.002802915411500906,141.22559814453126,145.66151123046876,0.02195072770449395,0
2018-02-08,131.3802490234375,66.4472885131836,138.61692633435862,68.54397006644429,131.33717090283506,66.42981911068848,137.92772898710655,67.94117237027552,1608300.0,1572000,-0.047529728273705274,138.02422180175782,143.88421325683595,0.02219179967691197,0
2018-02-09,132.5691680908203,68.0896987915039,134.08542101655513,68.73617338827215,128.03761690384485,66.73559002047271,133.34452186231655,66.92778679212024,1484600.0,1775400,0.009049450554555749,135.67747497558594,141.64773559570312,0.026385812198529406,1
2018-02-12,134.31800842285156,68.07225036621094,136.20471716162095,68.43916798917861,133.3186538080225,67.32967708206104,134.08539707469708,68.3256001530706,1079000.0,1016900,0.013191908474775582,134.90555725097656,139.79204254150392,0.02438151535327842,1
2018-02-13,134.92970275878906,68.8147964477539,135.67060194372576,68.95457834324952,132.34517255258206,67.53931664461065,133.34452738725952,67.9936011398038,1544600.0,921200,0.004554075385124756,134.22669067382813,138.46618194580077,0.024661660364241875,1
2018-02-14,138.31541442871094,68.430419921875,138.56524651086963,68.85849037757205,133.12912124913615,67.86256754952744,133.956176521381,68.22948508298205,1068600.0,725600,0.025092411831473704,134.30250854492186,137.76405334472656,0.028113894118390013,1
2018-02-15,137.6919403076172,69.635986328125,140.0734046840068,69.64472436136796,136.3150240758803,68.44786708340742,139.93484358531393,68.5177580190182,909800.0,718100,-0.004507625731151599,135.56484680175782,136.7945343017578,0.01092736666821224,0
2018-02-16,138.39332580566406,70.32616424560547,139.31993787310222,70.81538760315581,136.89517258608257,69.3913943787613,136.9557847809565,69.61853665126753,769800.0,1012700,0.005093874750257132,136.72967834472655,136.20357666015624,0.01110767166643967,1
2018-02-20,137.4840850830078,69.75831604003906,139.38059864060514,70.61446363176918,136.522839028359,69.51370434673582,137.31955866020994,70.10776417268745,771900.0,1026000,-0.006569975230836134,137.3628936767578,136.13422546386718,0.012528111456802143,0
2018-02-21,138.02098083496094,68.88468933105469,141.91792144689023,70.81538182695598,137.25025310915797,68.85848189120478,137.7352036044169,69.05067867032788,988000.0,1250400,0.00390514837865763,137.98114929199218,136.10391998291016,0.012533782634899883,1
2018-02-22,136.83457946777344,68.78861236572266,139.57975623785728,69.49624678790224,136.59210420324249,68.36927986718725,139.1034740343285,68.90218686066883,784200.0,988200,-0.008595804492986026,137.6849822998047,135.99374542236328,0.006240600439253451,0
