Price,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Return,MA5,MA10,Volatility,Direction
2018-01-16,111.9800033569336,56.92398452758789,117.08000183105467,57.65999290488956,111.72000122070312,56.80730269447776,116.23999786376952,57.38174792320457,2699000.0,970900,-0.03390561798817793,112.94600219726563,111.55600051879883,0.022464169508639453,0
2018-01-17,113.0,57.48945617675781,113.0999984741211,57.57023432315464,111.05999755859376,57.02271517115298,112.87999725341795,57.30096356327479,2932200.0,637200,0.00910873917207522,113.1240020751953,112.14400024414063,0.022662939530934918,1
2018-01-18,112.5500030517578,57.47149658203125,114.1500015258789,57.62408207901319,112.0500030517578,56.95988114961864,112.27999877929688,57.42661869609322,1625200.0,782200,-0.003982273878249565,113.34000244140626,112.46100082397462,0.022532910367404922,0
2018-01-19,115.29000091552734,57.704856872558594,115.91000366210938,57.9651533585612,112.37000274658205,57.417634344542826,112.95999908447266,57.57919744454702,2804200.0,1123300,0.024344716032655533,113.74600219726562,112.78300094604492,0.024065574131492344,1
2018-01-22,117.43000030517578,58.11775207519531,118.4499969482422,58.12672970722102,114.02999877929688,57.70487002506097,115.25,57.82155184968802,2905900.0,748800,0.018561881972890326,114.05000152587891,113.44200134277344,0.0231609060951236,1
2018-01-23,118.7300033569336,57.947200775146484,119.06999969482422,58.58447557461913,116.5,57.83949660211905,117.13999938964844,58.14466755626417,1985400.0,1406900,0.01107045089312253,115.4000015258789,114.17300186157226,0.010723177008575871,1
2018-01-24,116.9000015258789,58.44985580444336,119.23999786376952,58.701174716990266,116.63999938964844,57.73179589894354,118.91000366210938,58.18955925989784,2221700.0,1533200,-0.015413137196275684,116.18000183105468,114.652001953125,0.016386037597721326,0
2018-01-25,116.87000274658205,58.92555236816406,118.41999816894533,59.140967545027756,116.56999969482422,58.413937043159656,117.9499969482422,58.66525589082147,1690400.0,1123300,-0.00025661915231212085,117.04400177001953,115.19200210571289,0.01584222572099831,0
2018-01-26,117.77999877929688,63.269813537597656,118.8499984741211,63.269813537597656,117.12000274658205,60.24500194519076,117.5500030517578,60.40656509018038,1836300.0,2859500,0.0077863952368346645,117.54200134277343,115.64400177001953,0.012949453591597816,1
2018-01-29,116.37999725341795,62.62355041503906,118.47000122070312,63.3236618240826,116.19000244140624,62.453016514206574,117.6999969482422,63.0184840025109,1058800.0,1544600,-0.011886581256485895,117.33200073242188,115.6910011291504,0.011693674240414188,0
2018-01-30,115.0199966430664,62.22860336303711,116.3499984741211,63.18900412532243,113.7699966430664,62.21064810696239,115.45999908447266,62.408114836241865,1556400.0,1293200,-0.011685862196663788,116.58999938964844,115.99500045776367,0.009723878643398121,0
2018-01-31,115.62000274658205,61.322086334228516,116.63999938964844,62.80308072055051,114.9000015258789,60.855352154163185,115.6500015258789,62.27350995970435,1119800.0,1363200,0.005216537306791835,116.33399963378906,116.25700073242187,0.009250881531913429,1
2018-02-01,115.56999969482422,62.10298156738281,117.6999969482422,62.2196634108278,114.08000183105467,61.07077285161349,114.72000122070312,61.30414338643136,1596400.0,1106100,-0.00043247751747099716,116.0739990234375,116.55900039672852,0.009242141099839694,0
2018-02-02,111.63999938964844,61.54646682739258,115.13999938964844,62.605601287973535,111.5999984741211,61.53748919652702,114.12000274658205,61.83368938375728,1808300.0,849900,-0.034005367444435386,114.84599914550782,116.19400024414062,0.015034780272234788,0
2018-02-05,109.18000030517578,59.482059478759766,116.1500015258789,61.76189187934446,109.18000030517578,59.428207380832625,110.5999984741211,61.24130562088575,2890800.0,1778200,-0.022035104782531456,113.40599975585937,115.36900024414062,0.015917942267577447,0
2018-02-06,112.62000274658205,58.7011604309082,112.6500015258789,59.34741281899446,104.61000061035156,57.534315080427454,106.48999786376952,58.36007897723763,3144800.0,2423900,0.03150762439815802,112.9260009765625,114.75800018310547,0.025416715098012528,1
2018-02-07,110.54000091552734,59.338436126708984,113.55999755859376,60.36166680803723,110.51000213623048,58.54857588874908,111.7699966430664,58.665257686470646,1599700.0,1247800,-0.018469204229510927,111.91000061035156,114.12200012207032,0.025488370499131864,0
2018-02-08,104.80999755859376,57.803611755371094,110.8000030517578,60.15524493808176,104.80999755859376,57.77668570334429,109.16999816894533,59.40128808962032,3056500.0,2399500,-0.0518364692371619,109.75800018310547,112.91599960327149,0.03108015153022713,0
2018-02-09,105.94000244140624,58.28828430175781,107.91999816894533,58.72809233558754,101.5500030517578,57.03168307146138,105.80999755859376,58.243402996133526,3923900.0,1914500,0.01078146082563114,108.61800079345703,111.73199996948242,0.03209989403577409,1
2018-02-12,108.37999725341795,59.42820358276367,109.20999908447266,59.62567039311239,104.73999786376952,58.234431936874884,107.01000213623048,58.59346187860648,1994100.0,1267000,0.02303185535002461,108.45800018310547,110.93199996948242,0.03414161020316142,1
2018-02-13,109.79000091552734,60.11935043334961,110.1999969482422,60.289884385445454,106.2300033569336,59.149971435205465,106.5,59.25767564749167,1339000.0,988700,0.013009814521516061,107.89199981689453,110.40900039672852,0.030552441052826094,1
2018-02-14,109.91999816894533,61.21437072753906,110.33999633789062,61.32208176780744,107.41000366210938,59.68850198733431,108.36000061035156,59.778257763594574,1923900.0,776700,0.0011840536691314352,107.76799926757812,109.83899993896485,0.0295865272287299,1
2018-02-15,113.5199966430664,61.97731018066406,114.70999908447266,62.031162275301334,110.01000213623048,61.34900606888066,111.16000366210938,61.636228653490434,2555000.0,912400,0.03275107836690405,109.50999908447265,109.63399963378906,0.012099764973261385,1
2018-02-16,112.9499969482422,61.9055061340332,114.52999877929688,62.300439776970244,112.0999984741211,61.45672039357819,113.58000183105467,61.86062482081692,1584200.0,1111300,-0.00502113910923041,110.91199798583985,109.76499938964844,0.015452515685762502,0
2018-02-20,114.2699966430664,62.21066665649414,115.05999755859376,62.77614097675333,112.0,61.63622155344649,112.51000213623048,61.86061438582216,1354300.0,1051300,0.011686584599281291,112.08999786376953,110.2739990234375,0.01440714806633845,1
2018-02-21,112.37000274658205,61.85164260864258,115.72000122070312,63.00053279626712,112.31999969482422,61.815738934288596,114.18000030517578,62.138865155548714,2045100.0,1174000,-0.016627233327215163,112.60599822998047,110.2489990234375,0.01869053140322005,0
2018-02-22,112.38999938964844,61.15153121948242,114.76000213623048,62.183739601212665,111.9000015258789,60.99894573945009,112.73999786376952,61.93242072870631,1817200.0,1384100,0.00017795356925898176,113.0999984741211,110.4339988708496,0.01874445869474069,1
2018-02-23,115.02999877929688,61.92344665527344,115.04000091552734,61.95037270059933,112.37999725341795,61.30412706899959,113.66999816894533,61.51056464844885,1818700.0,880000,0.02348962900600915,113.4019989013672,111.45599899291992,0.015431117604537001,1
2018-02-26,116.91999816894533,62.61457824707031,117.5,62.66843033583409,114.7300033569336,62.120911273649575,115.62999725341795,62.165792579569946,2335200.0,928000,0.016430491260585933,114.19599914550781,112.55399856567382,0.015712953422629992,1
2018-02-27,116.12000274658205,62.81205749511719,117.56999969482422,63.996851618403284,115.13999938964844,62.47097593749135,117.0,62.479953570041296,1658000.0,1656100,-0.006842246278581987,114.56600036621094,113.32799911499023,0.01650556401957985,0
2018-02-28,117.47000122070312,62.03114318847656,119.73999786376952,63.56598904470998,116.6500015258789,62.03114318847656,117.0199966430664,63.17105554441911,2825400.0,947700,0.011625890821474583,115.58600006103515,114.09599914550782,0.012256216014544817,1
2018-03-01,114.73999786376952,61.73318099975586,118.9800033569336,62.834747215424336,114.01000213623048,61.290741383181704,117.9499969482422,62.2027004614512,2959600.0,1415200,-0.023240004499569755,116.05599975585938,114.57799911499023,0.01905033197378364,0
2018-03-02,116.27999877929688,61.99504470825195,116.43000030517578,62.08533613766118,111.0500030517578,61.065023007832956,113.3000030517578,61.34493539443438,2681700.0,808400,0.013421657174473633,116.30599975585938,114.85399932861328,0.016927821818194164,1
2018-03-05,118.87000274658205,62.897979736328125,119.3000030517578,63.15982284393586,115.0500030517578,61.66096566134751,115.18000030517578,61.73320156838184,2502600.0,1187700,0.02227385616163513,116.69600067138671,115.44599990844726,0.01829551412532615,1
2018-03-06,119.87000274658205,62.852821350097656,120.63999938964844,62.99728625417431,118.25,62.13047616333164,119.25,62.99728625417431,4723900.0,836100,0.00841255133249974,117.44600067138671,116.00600051879883,0.01740060592248404,1
2018-03-07,137.6999969482422,62.79864501953125,137.89999389648438,63.13272396997969,130.05999755859375,62.37426775824318,133.00999450683594,62.45552797144612,12753500.0,708000,0.14874442139919397,121.49199981689453,118.53899993896485,0.06644237822225069,1
2018-03-08,137.2899932861328,63.250099182128906,137.69000244140625,63.31330385661092,133.94000244140625,62.61804554851589,137.00999450683594,63.14174535924851,5255200.0,770300,-0.0029775139520408223,126.00199890136719,121.02899932861328,0.06259054251455165,0
2018-03-09,139.36000061035156,65.57967376708984,140.0,65.70608316607002,137.35000610351562,63.548085283599875,138.44000244140625,64.36975326576659,3752100.0,1676300,0.015077627106474978,130.6179992675781,123.46199951171874,0.06243232067961262,1
2018-03-12,138.3699951171875,64.74896240234375,141.19000244140625,65.48033183668994,138.33999633789062,64.46905694254085,139.2100067138672,65.48033183668994,2109300.0,1064000,-0.007103942945092978,134.51799774169922,125.60699920654297,0.065619379755594,0
2018-03-13,136.0,64.3516845703125,141.25999450683594,65.15529694091009,135.07000732421875,64.22527518365555,139.74000549316406,65.13723452064772,2309000.0,931000,-0.017127955487606372,137.7439971923828,127.59499893188476,0.06887004740968349,0
2018-03-14,136.19000244140625,63.873138427734375,137.61000061035156,64.48712987437024,135.0500030517578,63.629350846756275,136.85000610351562,64.48712987437024,1596400.0,848100,0.001397076775045969,137.44199829101564,129.46699905395508,0.01182093823724051,1
