Price,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Return,MA5,MA10,Volatility,Direction
2018-01-16,147.64871215820312,20.908960342407227,149.1686517460687,21.206808771701144,146.55849968630864,20.78267229328003,147.71237588436975,21.062252115961524,3374600.0,33528000,0.002702319572138512,146.22904052734376,144.58893127441405,0.010177934469159818,1
2018-01-17,149.6143035888672,21.112289428710938,150.6408646000434,21.169476724355466,147.93521055597867,20.687359144345358,149.36761420958757,21.086079531708474,4018200.0,37365000,0.013312621572736605,146.96593322753907,145.465087890625,0.00970126616647603,1
2018-01-18,149.27999877929688,21.42919921875,150.0519044452134,21.44985081682611,147.61682559917125,21.006651948577883,149.16859034002076,21.08448932454256,3084900.0,30319000,-0.0022344441778038293,147.7187255859375,146.04202423095703,0.009582298764498934,0
2018-01-19,150.62490844726562,21.158355712890625,150.97505282533416,21.400605983705415,149.2880067956723,21.132939643691714,149.8927939034008,21.377572907702536,3652300.0,29963000,0.009009309210654015,148.8837432861328,146.81392822265624,0.007773683592487206,1
2018-01-22,153.0520477294922,20.81841278076172,153.24303890011234,21.18853875584067,150.74428328596684,20.700067546079083,150.9830192135886,21.099581752031554,3579800.0,27230000,0.01611379756009157,150.043994140625,147.74340057373047,0.007543958054223738,1
2018-01-23,152.78146362304688,20.88116455078125,155.9964022637181,21.00109746449246,152.47111060540135,20.500712691396014,153.5851952475617,20.78902919203217,3486700.0,35398000,-0.0017679221575888082,151.07054443359374,148.64979248046876,0.008500515030024153,0
2018-01-24,151.69920349121094,20.40142822265625,153.53744920662564,20.91054958886106,150.80792364236456,20.333121292865826,153.3862494044726,20.727869568552155,2765700.0,45405000,-0.007083713600925856,151.4875244140625,149.2267288208008,0.00948303468977178,0
2018-01-25,151.2615509033203,19.641321182250977,152.6302906428664,20.479268521998396,150.32252613195078,19.61828809861418,152.3119720158708,20.471325713690863,2470300.0,59520000,-0.002885002543312476,151.8838348388672,149.80128021240233,0.00957353648680927,0
2018-01-26,155.98049926757812,19.919307708740234,156.60917092063644,19.932014986444525,151.98570096843838,19.478491820996492,152.03344572333128,19.81049293251899,3920300.0,49014000,0.031197276082895353,152.9549530029297,150.91934814453126,0.01613570732600287,1
2018-01-29,157.56405639648438,19.496767044067383,160.13441613877916,19.816059471326263,155.69397309231053,19.33950306708225,156.13961900716336,19.719953455123818,4565700.0,50401000,0.010152276318783349,153.85735473632812,151.95067443847657,0.01551274959475625,1
2018-01-30,152.20849609375,19.14013671875,156.34654020680694,19.461813565418513,151.63553483196858,18.82481502625516,156.1157577344334,19.161582144848325,3990800.0,46002000,-0.03398973360560087,153.74276123046874,152.40665283203126,0.0239206067492301,0
2018-01-31,148.0545196533203,19.700084686279297,153.0042604642252,20.105952410605838,146.9404230148129,19.44830402062784,152.50291636976635,19.856554737554035,4677700.0,80482000,-0.027291357230618263,153.01382446289062,152.25067443847655,0.02683590528913813,0
