Price,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Return,MA5,MA10,Volatility,Direction
2019-09-19,52.47861099243164,37.54999923706055,52.8085076438633,41.439998626708984,52.1899478830016,36.029998779296875,52.33015639813222,40.349998474121094,4543600.0,22025800.0,0.005848888327360413,52.430773162841795,52.392835998535155,0.00604904311038002,1
2019-09-20,53.03118896484375,36.150001525878906,53.35283951456413,39.20000076293945,52.79201178566184,36.150001525878906,52.9322171448087,38.59000015258789,10375300.0,3322600.0,0.010529584567164019,52.47036209106445,52.56355857849121,0.007928383734055485,1
2019-09-23,52.247684478759766,36.11000061035156,53.04768951339307,38.150001525878906,52.0414978736405,35.75,52.72603891279228,36.58000183105469,7360100.0,2237300.0,-0.014774409199148741,52.457166290283205,52.536342239379884,0.009692336481136463,0
2019-09-24,51.90128707885742,34.5,52.9404692221172,37.119998931884766,51.68685127005124,34.060001373291016,52.41262892529453,36.0099983215332,6519500.0,3175000.0,-0.006629909121487754,52.36644515991211,52.481083679199216,0.010061185093846396,0
2019-09-25,51.62088394165039,35.25,52.26418520962535,35.599998474121094,51.5219152418446,34.20000076293945,51.6703698646324,34.599998474121094,5207200.0,3026600.0,-0.005402623961540565,52.2559310913086,52.36562080383301,0.010182807310388911,0
2019-09-26,50.7961311340332,32.439998626708984,51.77757822190253,36.290000915527344,50.26829393900573,32.29999923706055,51.69510483998868,36.0,7455800.0,2658200.0,-0.015977115164270472,51.91943511962891,52.17510414123535,0.01060067643830126,0
2019-09-27,51.20024490356445,32.27000045776367,51.546636792655725,33.5099983215332,50.787871809223205,30.469999313354492,51.084777794377,33.0,4938900.0,2475900.0,0.00795560135209783,51.553246307373044,52.01180419921875,0.009583615430456584,1
2019-09-30,52.01675033569336,33.90999984741211,52.32190559425447,34.20000076293945,50.944580745111935,32.0,51.22499462075546,32.63999938964844,6383400.0,1385000.0,0.01594729544100404,51.507059478759764,51.982112884521484,0.012675241544603987,1
2019-10-01,51.42292785644531,32.38999938964844,52.42087321831938,34.47999954223633,50.93632743905458,31.25,52.12396406246642,34.25,5996600.0,1291300.0,-0.011415985724132605,51.41138763427735,51.888916397094725,0.013384437149934916,0
2019-10-02,50.721900939941406,31.100000381469727,51.21674749552654,31.899999618530273,50.27653715222017,30.010000228881836,51.11777881364105,31.649999618530273,6398400.0,1877200.0,-0.013632574917961215,51.231591033935544,51.74376106262207,0.014408417248682718,0
2019-10-03,50.4909782409668,32.88999938964844,50.95283423544838,34.79999923706055,49.78994187680897,30.5,50.73015231832705,31.18000030517578,5800100.0,2437800.0,-0.0045527216980302265,51.17056045532227,51.54499778747559,0.012728045892779523,0
2019-10-04,51.33221054077149,34.720001220703125,51.39818860805557,35.08000183105469,50.416741654293865,32.79899978637695,50.43323695765424,33.04999923706055,4677400.0,918700.0,0.01666104181602379,51.19695358276367,51.37509994506836,0.014722407872274551,1
2019-10-07,51.12602615356445,36.810001373291016,51.58788208276895,37.970001220703125,50.91159034687018,34.400001525878906,51.241490135865575,34.900001525878906,4465500.0,1983800.0,-0.0040166668264417504,51.01880874633789,51.26293411254883,0.01196991738921052,0
2019-10-08,49.79817962646485,35.45000076293945,50.8208632181191,36.70000076293945,49.60023914147777,34.91999816894531,50.70539924610884,36.5,6950500.0,1217000.0,-0.02597202691074052,50.693859100341804,51.05262336730957,0.01562235015366357,0
2019-10-09,50.14458465576172,36.75,50.58994850383138,37.4900016784668,49.98788395936303,35.61000061035156,50.194070576488826,35.849998474121094,5214900.0,1166800.0,0.006956178557032455,50.57839584350587,50.9049934387207,0.015917900270355903,1
2019-10-10,51.249732971191406,35.599998474121094,51.546642133264186,37.349998474121094,50.18580952248307,35.150001525878906,50.22704935311557,36.75,6729200.0,1348600.0,0.02203923560273635,50.73014678955079,50.95035362243652,0.019061024893741133,1
2019-10-11,51.9095344543457,35.66999816894531,52.46211614823242,36.47999954223633,51.76932908414257,35.369998931884766,51.79407046802367,35.93000030517578,6278700.0,2168600.0,0.012874242359959043,50.845611572265625,51.02128257751465,0.01845474723026588,1
2019-10-14,51.95077896118164,33.09000015258789,52.1652116484706,36.25,51.48891982819888,32.95000076293945,51.76933373998164,35.650001525878906,2934800.0,2194800.0,0.0007945458819749174,51.010562133789065,51.014685440063474,0.01816118238785529,1
2019-10-15,53.46830368041992,34.79999923706055,53.583767658044096,34.849998474121094,52.35489429727804,32.5099983215332,52.35489429727804,33.16999816894531,8209600.0,1473000.0,0.02921081742339604,51.74458694458008,51.21922302246094,0.01140791288035499,1
2019-10-16,53.946659088134766,32.20000076293945,54.26006042029891,33.77000045776367,53.4105727288602,31.899999618530273,53.60851008115781,33.560001373291016,7343500.0,1987700.0,0.008946522982550054,52.505001831054685,51.54169883728027,0.011115294039064786,1
2019-10-17,54.84563446044922,33.959999084472656,54.91161568123406,34.15999984741211,53.8641842513002,32.29999923706055,54.07037084701618,32.29999923706055,8402500.0,1488800.0,0.016664152841156632,53.22418212890625,51.97716445922852,0.010478547200658774,1
