Price,Close,High,Low,Open,Volume,Return,MA5,MA10,Volatility,Direction
2018-01-16,90.9282684326172,92.36252936785831,90.56479591509591,92.30358949904878,2331900.0,-0.003767130530190954,90.52353057861328,89.08141326904297,0.016511706576347086,0
2018-01-17,91.91062927246094,92.51970199665934,90.30936722475508,90.75143118117752,2119500.0,0.010803690170034574,90.68267211914062,89.81327819824219,0.016743864188593145,1
2018-01-18,91.45874786376952,92.34288335229208,90.82020515012007,92.26429186555748,1450100.0,-0.0049165304629985584,91.20136413574218,90.35947494506836,0.009804403030022718,0
2018-01-19,91.87134552001952,92.38218270887744,91.10509723162966,91.822231460062,2515300.0,0.004511297889892241,91.48821868896485,90.81234741210938,0.0072517449567149,1
2018-01-22,91.90081787109376,92.71618017438124,90.5549667883645,92.43129166074236,1893400.0,0.0003208002550461053,91.61396179199218,91.00685653686523,0.006439556896839201,1
2018-01-23,91.19351196289062,91.90082036145108,90.69250059809418,91.58646190596828,1489800.0,-0.007696404935103596,91.66701049804688,91.09527053833008,0.007395164560582107,0
2018-01-24,91.89099884033205,93.02072716881848,91.232811964525,92.05800013809254,1944200.0,0.00764842654294573,91.6630844116211,91.17287826538086,0.006370960764226694,1
2018-01-25,90.8594970703125,92.67688202892252,90.44690302466196,92.3428794666996,1851500.0,-0.01122527541366547,91.5432342529297,91.37229919433594,0.007998389053834522,0
2018-01-26,92.8144302368164,93.0698413413812,91.11492483698105,91.52751892426,2662900.0,0.021516002504295972,91.73185119628906,91.61003494262695,0.013081126183268748,1
2018-01-29,93.2171859741211,93.78696296746622,92.50005932292474,93.55119602000816,3313100.0,0.004339365508973625,91.99512481689453,91.80454330444336,0.013066950021467377,1
2018-01-30,92.9617691040039,93.59048597195302,92.3330522360548,92.74565377024962,1490200.0,-0.002740019101071134,92.3487762451172,92.00789337158203,0.012221198809659401,0
2018-01-31,93.20736694335938,94.278155335955,92.48041443047676,93.58067275678567,3162900.0,0.0026419230369927327,92.61204986572265,92.13756713867187,0.012041874254491117,1
2018-02-01,94.32725524902344,95.20157228915792,89.19928518966198,89.22875511895613,2753400.0,0.012015019224227208,93.30560150146485,92.42441787719727,0.009424269330478848,1
2018-02-02,92.76171112060548,94.51434602310788,92.66324992053046,94.3272719965978,2546900.0,-0.016596943526925756,93.29505767822266,92.51345443725586,0.01064323220732523,0
2018-02-05,89.73890686035156,94.15988011905618,89.6109080508859,92.43678281757154,2658400.0,-0.03258676692933982,92.59940185546876,92.29726333618164,0.017453089806925684,0
2018-02-06,91.17647552490234,91.95433189991468,87.54320633258774,88.42936478644886,3273300.0,0.016019458168661238,92.24234313964844,92.29555969238281,0.020474467592406193,1
2018-02-07,92.2497100830078,93.88418706845412,90.8219963630762,91.10753910706252,1868200.0,0.011770959032215922,92.05081176757812,92.3314308166504,0.021559827875568194,1
2018-02-08,87.89765930175781,92.35802644546894,87.86812169022805,91.99371170834829,2706700.0,-0.04717685049995213,90.764892578125,92.03524703979492,0.027467329366303025,0
2018-02-09,87.19857025146484,89.29583070234735,84.85516054706473,88.91182674893952,3252000.0,-0.007953443309485109,89.65226440429687,91.47366104125976,0.027512487427943655,0
2018-02-12,90.03429412841797,90.88107393851944,87.27733555895631,87.87795862221682,1973200.0,0.03252030244045767,89.71134185791016,91.15537185668946,0.030562614861078634,1
2018-02-13,89.37458801269531,90.57583413484836,88.89212289403159,89.36474715157505,1035800.0,-0.007327275924235099,89.35096435546875,90.7966537475586,0.029464911556935473,0
2018-02-14,91.26507568359376,91.50138405152885,88.52781392601408,88.77397066697783,1675900.0,0.021152407109612748,89.15403747558594,90.60242462158203,0.030952225686137855,1
2018-02-15,91.8952407836914,92.21032112687848,90.23121873042732,92.0823148076379,1327800.0,0.006904778146268775,89.95355377197265,90.35922317504883,0.017743006685132803,1
2018-02-16,90.97954559326172,92.45648624408705,90.9500079821826,91.22570236839928,1154600.0,-0.009964555102315975,90.70974884033203,90.18100662231446,0.018240902354247964,0
2018-02-20,90.9204559326172,91.9641656879238,90.32968121971436,90.32968121971436,1456100.0,-0.0006494829168380845,90.88698120117188,90.29916152954101,0.012530335951342609,0
2018-02-21,91.12723541259766,92.70263717168233,90.34937915077596,90.89091951465386,1073800.0,0.0022742899588372723,91.23751068115234,90.29423751831055,0.01142619143821556,1
2018-02-22,91.51124572753906,92.41710086306392,90.87123660557374,91.79678849001924,970100.0,0.004214001590224115,91.2867446899414,90.22039108276367,0.006495686039661009,1
2018-02-23,91.62938690185548,92.3383195490982,90.79245544801364,91.77708245538234,862100.0,0.001291001705606476,91.23357391357422,90.59356384277345,0.005538590084433884,1
2018-02-26,93.26387786865234,93.33280146350867,91.61955245414478,92.37771199756466,859300.0,0.017838065080011622,91.69044036865235,91.2000946044922,0.007391487044312915,1
2018-02-27,91.19615936279295,93.450956191128,91.17646261516626,93.27372302302848,1021600.0,-0.022170625467358818,91.7455810546875,91.31628112792968,0.014421807233700408,0
2018-02-28,89.92599487304688,91.72786426949676,89.88660888758196,91.56047195324368,1245400.0,-0.01392782874433518,91.50533294677734,91.37142181396484,0.015736916265473987,0
2018-03-01,86.42071533203125,90.0736884021216,85.18009062245068,89.71922205306758,2284400.0,-0.03897960257169475,90.48722686767579,90.8869857788086,0.02178724293388898,0
2018-03-02,87.24781036376953,87.81889590059309,85.57394725195849,85.72163531138801,1752800.0,0.009570564517553004,89.6109115600586,90.4222427368164,0.023239233405660982,1
2018-03-05,87.45458221435547,87.90750979699186,86.02687586717789,86.6767258728357,2155400.0,0.0023699374199057655,88.44905242919921,90.06974639892579,0.01939634376607516,1
2018-03-06,88.56719970703125,89.2859807553235,87.24780307233277,88.05519694887721,1384900.0,0.012722232094696917,87.92326049804687,89.83442077636718,0.02128913304527402,1
2018-03-07,88.04535675048828,88.28167267198698,87.0115027643398,87.65150439343266,1678200.0,-0.005892056633484577,87.54713287353516,89.52623291015625,0.02080572706444032,0
2018-03-08,88.32105255126953,88.64598131441558,87.52350696182835,88.3112116884656,916700.0,0.003131292903526317,87.92720031738281,89.2072135925293,0.007205025399442506,1
2018-03-09,90.85153198242188,91.0287651468034,89.1284346945324,89.37459144994519,1147200.0,0.028650920228599164,88.64794464111328,89.12942810058594,0.013199982389380922,1
2018-03-12,90.04412841796875,91.63922672544332,89.77828245610993,90.92044577179846,750100.0,-0.00888706603879108,89.16585388183594,88.80745315551758,0.015243955594105303,0
2018-03-13,89.50260925292969,90.94016398751336,89.27614170356856,90.05399805191823,831000.0,-0.006013930886480723,89.35293579101562,88.63809814453126,0.015462790324071713,0
2018-03-14,87.92720031738281,90.29029927466246,87.90750356921073,89.97521891288461,986700.0,-0.017601821317799304,89.32930450439453,88.43821868896484,0.01771685491302687,0
2018-03-15,87.59241485595703,88.47858063649984,87.0410261534449,88.16350030476325,1367300.0,-0.0038075300955487945,89.18357696533204,88.55538864135742,0.017667842035520933,0
2018-03-16,87.94689178466797,88.35059249924534,87.38565464125915,87.75981023282884,1354800.0,0.004046890695887928,88.60264892578125,88.62529678344727,0.007868606787561513,1
2018-03-19,86.53887176513672,88.3013551052668,85.86932506336724,87.8484275587916,1252200.0,-0.01600988950216331,87.90159759521484,88.53372573852539,0.008985082388906367,0
2018-03-20,86.49948120117188,87.35610940299375,86.15486325059109,87.04102906073305,1456300.0,-0.0004551776925373341,87.30097198486328,88.32695388793945,0.009596381389752684,0
2018-03-21,86.7850341796875,87.71058608088268,86.25333463083764,86.62749774601465,1169600.0,0.0033012103026550665,87.07253875732422,88.20092163085937,0.008137687431324172,1
2018-03-22,82.50190734863281,86.66687586260103,82.18682697047893,86.1942590514246,1948600.0,-0.04935328851961407,86.05443725585937,87.6190071105957,0.022559875956911352,0
2018-03-23,79.96155548095703,83.29944031449611,79.89263189341315,82.52158410529657,2070600.0,-0.030791431971880057,84.45736999511719,86.53000946044922,0.021851676056865766,0
2018-03-26,83.73267364501953,83.81144560102362,81.32033319911766,81.43849113312379,1703900.0,0.04716164088329422,83.89613037109375,85.8988639831543,0.036869827085386546,1
2018-03-27,83.03360748291016,85.45578931563011,82.3837499728076,83.82130467781495,2325000.0,-0.008348785864321417,83.20295562744141,85.25196380615235,0.03674035182780913,0
2018-03-28,81.54680633544922,83.3585238883296,81.044644471321,82.69881810129539,1992500.0,-0.017906016521887835,82.15531005859376,84.61392440795899,0.03638881030563414,0
2018-03-29,83.66376495361328,84.09700327664463,81.82250959283861,81.97020515860916,1604900.0,0.025960043235240704,82.38768157958984,84.2210594177246,0.03234540204785521,1
2018-04-02,80.32588195800781,83.28960416962363,79.3806408277264,83.28960416962363,1933400.0,-0.03989639956385094,82.460546875,83.45895843505859,0.03489440156564169,0
2018-04-03,81.31050109863281,82.5708224820495,80.31602570523671,81.29080435145617,1437000.0,0.012257806781875491,81.97611236572266,82.93612136840821,0.025739918381204503,1
2018-04-04,82.92529296875,83.06314015746732,79.7941785882554,80.24710613862779,1369500.0,0.01985957346589684,81.95444946289062,82.57870254516601,0.027977282436610816,1
2018-04-05,84.57946014404297,84.80592014549978,83.51606118941474,83.89021674214344,1405800.0,0.019947679605019086,82.56098022460938,82.35814514160157,0.02700672760360218,1
2018-04-06,82.53144073486328,84.05761569872344,81.82250804228588,83.56530216355674,1578400.0,-0.02421414614957118,82.33451538085937,82.36109848022461,0.02780105768204309,0
2018-04-09,82.38375091552734,83.61453483925199,82.34436492851508,83.07299442007849,1136600.0,-0.0017894976510879346,82.74608917236328,82.60331802368164,0.01868324183085751,0
2018-04-10,84.70746612548828,84.95362289442768,83.46683390664336,83.51606826527461,1679700.0,0.028205989459542558,83.42548217773438,82.70079727172852,0.021356827478419896,1
2018-04-11,84.087158203125,85.0520885814341,83.72284346153795,84.29392899847696,1694900.0,-0.007322942719645731,83.65785522460938,82.80615234375,0.021169978467943315,0
2018-04-12,84.54007720947266,85.14070029741065,84.29392045251801,84.81577157532458,970600.0,0.00538630411618346,83.64997863769531,83.10547943115235,0.019155473493542487,1
2018-04-13,84.19546508789062,85.52471016515638,83.98869429917005,84.9634730208838,1100800.0,-0.004076316617598441,83.98278350830078,83.15864944458008,0.014272117935458873,0
2018-04-16,85.58378601074219,86.08594793678516,84.74685447540965,85.17024443028733,969700.0,0.016489260097349856,84.62279052734375,83.68443984985352,0.01472636818946913,1
2018-04-17,86.77517700195312,87.46442042666284,86.40102143684193,87.16902931434325,1367600.0,0.013920755866787538,85.03633270263671,84.23090744018555,0.010558100529387564,1
2018-04-18,86.3517837524414,87.56287825174213,86.1942473408222,87.13948834686065,844200.0,-0.0048791977629983885,85.4892578125,84.57355651855468,0.009887271771677704,0
2018-04-19,84.69762420654297,86.36164649527093,83.45699940525265,86.36164649527093,926500.0,-0.019156055312542053,85.52076721191406,84.58537292480469,0.014764856539458391,0
2018-04-20,84.98316192626953,85.18009185198014,84.17576801112743,84.9339350789233,1055800.0,0.003371260084347183,85.67830657958984,84.8305450439453,0.014567194052106042,1
2018-04-23,85.20962524414062,85.62316679949592,84.62869138219166,85.17023926094848,1041000.0,0.002664802211849615,85.60347442626953,85.11313247680664,0.012244267117387209,1
2018-04-24,84.53023529052734,86.77518388344056,83.39791261965027,85.9677899594611,1410100.0,-0.007973159741833213,85.15448608398438,85.09540939331055,0.00919084149142538,0
2018-04-25,83.90007019042969,84.33330849713766,82.99421510559324,84.18561293693192,709700.0,-0.007454907678084655,84.66414337158203,85.07670059204102,0.009240800754599288,0
2018-04-26,86.07608795166016,86.27301785300976,83.2305166081001,83.9985244430945,1494900.0,0.0259358276613062,84.93983612060546,85.23030166625976,0.013743553341367913,1
2018-04-27,84.68777465820312,86.15486685904106,84.60900269131174,85.73147692713516,1135400.0,-0.016128907882485333,84.8807586669922,85.27953262329102,0.016258143543199367,0
2018-04-30,83.2797622680664,85.24901647627544,83.24037628244919,85.12101014499233,1358400.0,-0.016625922641365976,84.49478607177734,85.04913024902343,0.017531333571368334,0
2018-05-01,83.23052215576172,83.79175926582855,82.40343905128772,83.40775532273588,1980800.0,-0.0005912614417196149,84.23484344482422,84.6946647644043,0.01747112403799212,0
2018-05-02,88.6459732055664,90.02445259503133,83.98869140826518,83.98869140826518,3382900.0,0.06506568635566112,85.18402404785157,84.9240837097168,0.034562601617485915,1
2018-05-03,89.7192153930664,90.4773748815307,87.82872583440964,89.58136821334563,2449500.0,0.01210706080253865,85.91264953613282,85.42624282836914,0.03366334016547439,1
2018-05-04,91.16661834716795,91.35369989750632,88.68536139413618,88.96105577646098,1323400.0,0.016132585954528933,87.20841827392579,86.04458847045898,0.03065646098707258,1
2018-05-07,91.84601593017578,92.77156782058772,90.94016078881144,91.4718603314667,1637000.0,0.0074522626299533545,88.92166900634766,86.7082275390625,0.025930733188292848,1
2018-05-08,92.41844177246094,92.52700739686264,90.9478813099296,91.51044521370784,1762300.0,0.006232451527569127,90.7592529296875,87.49704818725586,0.024725444481146743,1
2018-05-09,93.15865325927734,93.20800400608032,92.43818054710118,92.77374152978776,1871200.0,0.008009348270974437,91.66178894042969,88.42290649414062,0.004083366207125736,1
2018-05-10,94.80686950683594,94.8364769441298,92.66517953742093,93.09944203070953,1883100.0,0.017692572722915134,92.6793197631836,89.29598464965821,0.005369823245901388,1
2018-05-11,94.96479034423828,95.57669749006249,94.47131295315816,94.80687396475628,1340900.0,0.0016657109155044925,93.43895416259765,90.32368621826171,0.005858157324730088,1
2018-05-14,94.47132110595705,95.46814763032708,94.32327636988336,94.8068821465138,986800.0,-0.005196338943017298,93.96401519775391,91.44284210205078,0.008432707636550928,0
2018-05-15,94.7476577758789,94.77726521415512,93.3955270322834,93.79031044565636,1379100.0,0.002925085271242578,94.4298583984375,92.5945556640625,0.008507993363024274,1
2018-05-16,96.58338928222656,96.9189502719283,94.40222025956452,94.816739433855,1280300.0,0.019374953950735074,95.11480560302735,93.38829727172852,0.010733747842893453,1
2018-05-17,96.94857025146484,97.38282522942303,96.1293959862003,96.22808995710592,1683200.0,0.0037809914515547494,95.54314575195312,94.11123275756836,0.009032071470032533,1
2018-05-18,96.0701675415039,96.95842828355964,95.61616927997916,96.72156126230036,947800.0,-0.009060501951524857,95.76422119140625,94.60158767700196,0.010947296493110336,0
2018-05-21,96.8992156982422,97.36308562614796,96.6228695786048,96.8202575126695,1134700.0,0.008629610814201438,96.24980010986329,95.1069076538086,0.010286129101448284,1
2018-05-22,96.85974884033205,97.50127100187694,96.6623608813342,96.91896372205778,828600.0,-0.0004072980119164127,96.6722183227539,95.55103836059571,0.010568787279111114,0
2018-05-23,96.61299896240234,97.07686889529889,95.94186943754784,96.43534680788596,928900.0,-0.002547496569875074,96.67814025878906,95.89647293090822,0.006661140140668761,0
2018-05-24,96.40574645996094,96.60313441066492,95.4780065259434,96.17874353977048,1211100.0,-0.002145182373668564,96.56957550048828,96.05636062622071,0.006358109308327213,0
2018-05-25,96.37614440917967,96.47483839005012,95.90240275918632,96.17874891757076,884200.0,-0.00030705691173249505,96.63077087402344,96.19749603271485,0.004575612095012017,0
2018-05-29,94.95491790771484,96.17873971917332,94.08640041730357,96.05043830929914,1467100.0,-0.014746662778195363,96.24191131591797,96.24585571289063,0.006074156056735902,0
2018-05-30,95.21154022216795,95.4385356319992,94.5206672755938,95.36944909032862,1272500.0,0.002702570020675754,95.91226959228516,96.29224395751953,0.0066681211594958115,1
2018-05-31,96.22809600830078,96.67222267023811,95.28062027426472,95.48787988516,2227800.0,0.010676812745185948,95.83528900146484,96.25671463012695,0.00922687140958977,1
2018-06-01,97.7874755859375,97.9848635182353,96.69195524299067,97.02751623387032,1356800.0,0.01620503410461538,96.11163482666015,96.34060516357422,0.011824037596930025,1
2018-06-04,98.15265655517578,98.20200730948952,97.3334897545902,97.84670296206072,695300.0,0.003734434977998413,96.46693725585938,96.54885406494141,0.011686810640316203,1
2018-06-05,98.8237762451172,99.06065080623414,98.18226168256017,98.49808690084892,921200.0,0.0068375091769845575,97.24070892333984,96.7413101196289,0.005524767317113832,1
2018-06-06,99.6725616455078,99.69230495793688,97.98486986645878,99.10013359281103,828600.0,0.008588878432304714,98.1329132080078,97.02259140014648,0.004665789001445997,1
2018-06-07,99.34687042236328,99.89956268211328,98.66586922383756,99.68243142867796,1550000.0,-0.003267611645247581,98.75666809082031,97.29597854614258,0.007100833019020227,0
2018-06-08,99.49491119384766,99.72191411148084,98.84352493996856,99.3468739974212,1234900.0,0.0014901402616407378,99.09815521240235,97.60489501953126,0.00466175914018981,1
2018-06-11,100.49172973632812,100.797683291332,99.61334063400922,99.75151369303464,1308200.0,0.01001878920760424,99.56596984863282,98.01645355224609,0.0055172966529093564,1
2018-06-12,100.63977813720705,101.1233838615096,100.09695000696225,100.66938557524452,1321000.0,0.0014732396513361667,99.92917022705078,98.5849395751953,0.00552743284988839,1
2018-06-13,100.29434967041016,100.7483479756574,100.15617660054654,100.6299106886882,1474800.0,-0.003432325400458902,100.05352783203125,99.09322052001953,0.0054619581151432095,0
2018-06-14,101.27143096923828,101.63660695000064,100.13643146188213,100.6496521661896,1075200.0,0.009742137040013032,100.43843994140624,99.59755401611328,0.005852800135131522,1
2018-06-15,101.3898696899414,101.53790688571564,100.20551941467482,101.29116818626854,1818500.0,0.0011695175980983574,100.817431640625,99.95779342651367,0.005886891153744374,1
2018-06-18,101.5872573852539,101.88334683580209,100.28447735660347,100.39304298647998,997700.0,0.0019468187099571654,101.03653717041016,100.30125350952149,0.004750238713122438,1
2018-06-19,99.24816131591795,100.6101636085923,98.4882095170007,100.32394584462256,2002600.0,-0.023025486951235408,100.75821380615234,100.34369201660157,0.012298705331630792,0
2018-06-20,98.2809600830078,100.80756194324483,98.02434972849387,100.00813097056272,1294600.0,-0.009745281122452654,100.35553588867188,100.20453186035155,0.012707387279229076,0
2018-06-21,96.01095581054688,97.79734147867998,95.08321594627718,97.79734147867998,1189000.0,-0.023097090937488685,99.30344085693359,99.87094039916992,0.01232104305927347,0
2018-06-22,94.98452758789062,96.89922230429292,94.15548917245924,96.751177578718,1749800.0,-0.010690740592996906,98.02237243652344,99.41990203857422,0.010509100279323497,0
2018-06-25,93.879150390625,94.62923067387923,92.4184538629518,94.54040834949444,1191000.0,-0.011637444806395503,96.48075103759766,98.7586441040039,0.006808394580010734,0
2018-06-26,93.64226531982422,94.37261726686224,93.19813868786558,93.9580905431846,1477000.0,-0.0025232979827268798,95.35957183837891,98.05889282226562,0.007396266144729089,0
2018-06-27,92.06314849853516,94.5601430993886,92.06314849853516,94.00745078517006,1299600.0,-0.01686329154784727,94.11600952148437,97.23577270507812,0.007645582203410078,0
2018-06-28,90.7307586669922,91.7571926033233,88.95423694452144,91.6486269686241,1720400.0,-0.014472564248268704,93.05997009277344,96.18170547485352,0.005443146831572683,0
2018-06-29,90.4346694946289,91.59927650980758,90.4248053677102,91.59927650980758,1426300.0,-0.0032633825255449223,92.14999847412109,95.08618545532227,0.006533861530571737,0
2018-07-02,90.94788360595705,90.98736270036042,88.33245195820433,89.8227557699961,1684400.0,0.005674970829175452,91.5637451171875,94.02224807739258,0.0092905575049895,1
2018-07-03,89.72406768798828,91.46110277654424,89.58588708357323,90.86893138136072,867800.0,-0.013456233058386502,90.78010559082031,93.06983871459961,0.009467437878078588,0
2018-07-05,91.85588073730467,92.91192204684592,90.78996777163668,90.78996777163668,1824600.0,0.02375965673702707,90.73865203857422,92.4273307800293,0.01578990004504237,1
2018-07-06,93.03035736083984,93.17840208013676,91.2242283511252,91.78679226055976,1390900.0,0.012786079825351848,91.19857177734374,92.1292709350586,0.014334130218006782,1
2018-07-09,94.2837905883789,94.34300546666374,93.0402254353245,93.4646162993901,1317000.0,0.013473378616372766,91.96839599609375,92.05919723510742,0.01383840050889154,1
2018-07-10,95.08321380615234,95.18191530173,93.6817399154058,93.8593920656319,1284400.0,0.008478904091409944,92.79546203613282,92.17960357666016,0.013754513609950437,1
2018-07-11,91.8262710571289,94.017311812003,91.75718452566292,94.017311812003,1010700.0,-0.03425360396066779,93.21590270996094,91.99800415039063,0.022567564783597702,0
2018-07-12,91.89537048339844,92.27041063114424,91.09593943142026,92.23093153192865,1313400.0,0.0007525017130070033,93.22380065917969,91.98122634887696,0.01994039282305693,1
2018-07-13,92.40857696533205,92.76388130245807,91.89536377274314,92.27040389310164,694800.0,0.005584682658484219,93.09944458007813,92.14900817871094,0.01904845061745041,1
2018-07-16,92.32962036132812,92.81322608301552,91.98418017311278,92.37896358116802,761500.0,-0.000854429389531064,92.70861053466797,92.33850326538087,0.01728679830267541,0
2018-07-17,95.08321380615234,95.2016510829254,91.79666032176976,91.806524447434,2027900.0,0.02982351096049296,92.70861053466797,92.7520362854004,0.02288566450674465,1
2018-07-18,95.51748657226562,95.9517491039756,94.5305317491922,94.9450509677148,1171800.0,0.004567291625193093,93.44685363769531,93.33137817382813,0.01249806814057547,1
2018-07-19,93.73110961914062,95.42867328019736,93.56332909051416,94.93519582197708,1068200.0,-0.01870209337819506,93.81400146484376,93.51890106201172,0.017382478101393598,0
2018-07-20,91.7275848388672,92.9908858237754,90.92814630164573,92.79349033871613,1836300.0,-0.02137523804438446,93.67780303955078,93.38862380981445,0.020670899107554316,0
2018-07-23,91.52031707763672,91.7571841087485,90.75048604925588,91.28344251665776,805700.0,-0.002259601204965489,93.5159423828125,93.11227645874024,0.020672739647045364,0
2018-07-24,92.0039291381836,92.96127651433554,91.64862480208868,92.31975437806044,1651900.0,0.005284204382034918,92.90008544921875,92.80434799194336,0.012742616941237567,1
2018-07-25,93.95809173583984,94.30353193160062,89.54641020880021,91.30318850665864,2684300.0,0.021239990682585308,92.5882064819336,93.01753005981445,0.017612682803075107,1
2018-07-26,92.03353881835938,94.6687064336578,91.95458062400108,93.85940376615486,1796700.0,-0.02048309924057723,92.24869232177734,93.03134689331054,0.018018851324121902,0
2018-07-27,92.38883972167967,93.60278991278128,91.64862361934588,92.28027409094798,1367800.0,0.0038605589645046567,92.38094329833984,93.02937316894531,0.01505777947753082,1
2018-07-30,91.2933120727539,93.69161235596796,91.1946181062162,93.13892011946332,1677300.0,-0.011857792047459736,92.33554229736328,92.9257423400879,0.016227778866890863,0
2018-07-31,96.79065704345705,97.11635393499084,91.77692484666068,91.81640394228911,3635800.0,0.06021629455531374,93.29288787841797,93.09648666381835,0.031980140395994706,1
2018-08-01,94.63908386230467,97.0669914766386,94.21469304781544,96.73143049906724,2265800.0,-0.022229141188558676,93.42908630371093,93.00864639282227,0.03419477087561109,0
2018-08-02,95.50760650634766,95.6260437854406,92.77374520028916,93.91861630858637,1416500.0,0.00917720891409557,94.1238998413086,93.18629608154296,0.031831809394238124,1
2018-08-03,97.16569519042967,97.32361156974704,95.81357195939492,95.89253014905364,1433000.0,0.017360802398202813,95.07927093505859,93.73010711669922,0.03198277769196006,1
2018-08-06,96.7413101196289,97.48152624975113,96.60313704439552,97.25453085323964,1296800.0,-0.004367643024310586,96.16887054443359,94.25220642089843,0.030826313007620697,0
2018-08-07,97.16569519042967,97.32361156974704,95.99122412119328,96.98804302863137,1159200.0,0.004386803013893159,96.24387817382812,94.76838302612303,0.01511892290046996,1
2018-08-08,96.81039428710938,97.22492103252884,95.81357534445404,96.57352723963233,1159400.0,-0.0036566496295216133,96.67814025878906,95.05361328125,0.009116239322943835,0
2018-08-09,95.45826721191406,97.215045509748,95.43852389965336,97.0176575663452,1088900.0,-0.013966755172851841,96.66827239990235,95.39608612060546,0.011706272783315512,0
2018-08-10,93.29683685302734,94.76739740949178,92.13222987767404,94.64896765157398,1548700.0,-0.022642673306529026,95.89450073242188,95.48688583374022,0.010434192034934078,0
2018-08-13,91.55979919433594,93.40540749621684,91.17488740071464,93.37580005514876,1666200.0,-0.01861839819315425,94.85819854736329,95.51353454589842,0.01110204377845057,0
2018-08-14,92.80335235595705,93.27709394102402,91.7374394369566,92.1124870546792,1332100.0,0.013581868599140012,93.98572998046875,95.11480407714843,0.01450671089551268,1
2018-08-15,89.79313659667969,92.53686929526704,89.00356987153431,92.33947384904754,2253300.0,-0.03243649806670079,92.58227844238282,94.63020935058594,0.01727250094607738,0
2018-08-16,90.58271026611328,91.16501751317443,90.10897617922146,90.553102826916,1525400.0,0.008793251904987809,91.60716705322265,94.1377197265625,0.02028824469203431,1
