Price,Close,High,Low,Open,Volume,Return,MA5,MA10,Volatility,Direction
2018-01-16,56.97687149047852,57.95757308660997,56.76672353433716,57.51976094770035,1003200.0,-0.0038272510761141465,56.35342254638672,55.48742942810058,0.009870285689749528,0
2018-01-17,57.43219757080078,57.581058786589495,56.9068242999992,57.32712692493062,677900.0,0.007991419472695105,56.76496810913086,55.84293441772461,0.009207725955207894,1
2018-01-18,57.71240234375,57.88752453618147,57.29209972923766,57.29209972923766,507700.0,0.004878879527529634,57.20278091430664,56.19406089782715,0.008979308994093407,1
2018-01-19,58.701847076416016,58.7106051889372,57.74741322608115,57.94880973117354,635200.0,0.017144403845340328,57.60381851196289,56.61873893737793,0.00756425907101688,1
2018-01-22,58.66681289672852,58.72810631462525,58.158949331023365,58.69308055004405,929000.0,-0.0005968156273155056,57.89802627563476,56.96986351013184,0.008148999047515437,0
2018-01-23,58.49170684814453,58.83319979617025,58.11518812590037,58.570509829773535,655600.0,-0.002984754752098584,58.200993347167966,57.277207946777345,0.007923378150659676,0
2018-01-24,58.49170684814453,59.23598617895743,58.19399110752937,58.80693213562725,900700.0,0.0,58.41289520263672,57.58893165588379,0.00804642223060739,0
2018-01-25,59.01706314086914,59.37606553259679,58.59676065151234,58.71059605513056,1418600.0,0.008981722726753905,58.67382736206055,57.9383041381836,0.008399635012764072,1
2018-01-26,59.40235137939453,59.6475318035609,58.841952342266914,59.29728073523528,1310600.0,0.006528421070457924,58.81392822265625,58.20887336730957,0.0051014312178032815,1
2018-01-29,58.509220123291016,59.88395011666881,58.47419434684068,59.40235404108139,1373500.0,-0.015035284552950001,58.78240966796875,58.340217971801756,0.009447225151331298,0
2018-01-30,58.31604766845703,58.886742052869806,55.31332587164284,56.366910351692,2342700.0,-0.003301572887605242,58.74727783203125,58.47413558959961,0.00946907767326814,0
2018-01-31,58.63213348388672,59.211609727133485,58.23704091696596,58.96577375673588,4651900.0,0.005420220129229714,58.77536315917969,58.594129180908205,0.00985247838115712,1
2018-02-01,58.640907287597656,59.80863468688088,58.24580807582246,58.81650247159092,1481500.0,0.00014964155642305244,58.70013198852539,58.68697967529297,0.008677523592874627,1
2018-02-02,56.75323867797852,58.2985020173101,56.7444569077103,58.08778642056927,1006000.0,-0.03219030361111708,58.170309448242186,58.49211883544922,0.014986203966346675,0
2018-02-05,54.04903793334961,56.84104162255621,53.9524585469144,56.4459490042512,1560300.0,-0.04764839518626807,57.278273010253905,58.03034133911133,0.023148720651941488,0
2018-02-06,54.71630096435547,55.05871630588974,52.24037104174658,52.94276191531224,2007200.0,0.012345511715281532,56.55832366943359,57.652800750732425,0.02608399127400077,1
2018-02-07,55.067501068115234,56.06840853599319,54.549487142724914,54.575825755269896,1155300.0,0.006418564441857066,55.8453971862793,57.310380172729495,0.02625760160406723,1
2018-02-08,52.890079498291016,55.16407203073023,52.87251930951863,55.1026096953951,1237500.0,-0.03954095478439956,54.69523162841797,56.69768180847168,0.02756348608472827,0
2018-02-09,53.52222442626953,54.00511784888,51.54674859346592,53.46076544607892,1271800.0,0.01195205100795782,54.04902877807617,56.10966911315918,0.02971730490212066,1
2018-02-12,54.41777038574219,54.90066377741281,53.54856295058767,54.0665767141922,1063600.0,0.01673222608126701,54.12277526855469,55.700524139404294,0.023277726785022206,1
2018-02-13,55.076271057128906,55.216749217968605,53.926103812635176,54.22462032307748,773900.0,0.012100838875222397,54.194769287109374,55.376546478271486,0.023249681806319606,1
2018-02-14,56.24400329589844,56.30546229084773,54.47046751412741,54.67240469028423,939100.0,0.02120209332179157,54.43006973266601,55.137733459472656,0.024907319268997887,1
2018-02-15,57.27124786376953,57.29758647232856,56.16497941460098,56.577635478097896,1186700.0,0.018264072748640947,55.30630340576172,55.00076751708984,0.004009385095023838,1
2018-02-16,57.54342651367188,58.27215932881276,57.05175458949372,57.05175458949372,1723900.0,0.004752448393472664,56.11054382324219,55.07978630065918,0.006418313606722069,1
2018-02-20,57.45561981201172,58.00875063909879,57.130761371548616,57.15709997781087,1214200.0,-0.0015259206303833706,56.71811370849609,55.42044448852539,0.009407222893071426,0
2018-02-21,57.4029426574707,58.72870848310577,57.3502654387459,57.36782227881174,1026300.0,-0.0009168320647026107,57.183448028564456,55.68910865783691,0.010721652972208017,0
2018-02-22,57.56097412109375,58.210691000711,57.20978377360243,57.61365803203865,772900.0,0.0027530202513490476,57.446842193603516,55.938455963134764,0.00803247222550384,1
2018-02-23,58.30728149414063,58.45653809018925,57.66634626033217,58.0877841357652,751700.0,0.012965509782319584,57.654048919677734,56.48017616271973,0.005840268836883558,1
2018-02-26,58.14924240112305,58.51799635093652,57.74536137205759,58.43897381967495,906000.0,-0.0027104520905072427,57.775212097167966,56.94287796020508,0.006400662275114025,0
2018-02-27,57.41171646118164,58.62333921343669,57.402934693103504,58.31604431596545,1038100.0,-0.01268332844052944,57.766431427001955,57.242272567749026,0.009282610138962089,0
2018-02-28,56.3581428527832,57.86828572264574,56.3581428527832,57.64000659850827,1150300.0,-0.018351195075499982,57.557471466064456,57.370459747314456,0.01240637686822569,0
2018-03-01,54.48802185058594,56.375696998398496,53.90854899671243,56.3581401582401,1521800.0,-0.03318280034674548,56.94288101196289,57.194861602783206,0.01726120781022122,0
2018-03-02,54.329986572265625,54.593382729987866,53.32029739352255,54.04903022412672,1064400.0,-0.002900367327587472,56.14742202758789,56.900735473632814,0.012642153517503564,0
2018-03-05,55.14651107788086,55.33966645317378,53.908546255320175,53.9963438487021,947200.0,0.015028984123328648,55.54687576293945,56.66104393005371,0.017960840970793392,1
2018-03-06,55.55916213989258,55.717200482708776,55.11138906808894,55.31332620629555,966000.0,0.007482813580517389,55.17636489868164,56.471398162841794,0.01952133167347294,1
2018-03-07,56.20888519287109,56.3230281156404,54.85678389988724,54.85678389988724,802100.0,0.011694255779858054,55.14651336669922,56.35199241638183,0.019541136987485917,1
2018-03-08,56.665435791015625,56.90248997794527,56.05084255080288,56.24399793827384,1204300.0,0.008122391977317456,55.58199615478516,56.26243858337402,0.0067470214560514715,1
2018-03-09,58.37749862670898,58.47407797226548,56.83224249485677,57.06929662579718,758800.0,0.030213529849263177,56.39149856567383,56.26946029663086,0.009286838564693322,1
2018-03-12,58.19313049316406,58.69358413276689,58.0350921491565,58.69358413276689,656900.0,-0.0031582054367187418,57.00082244873047,56.27384910583496,0.012151794821143775,0
2018-03-13,57.8419303894043,58.51798587489415,57.63999660954998,58.38628614538722,654700.0,-0.006035078380961512,57.457376098632814,56.316870498657224,0.014391423743086136,0
2018-03-14,57.332706451416016,58.316050222929086,57.201006711009214,58.2194708598659,432800.0,-0.008803716171989384,57.6821403503418,56.41432685852051,0.01596870486427852,0
2018-03-15,57.2800178527832,57.62243313072794,56.99906155553299,57.34147683347773,713400.0,-0.0009189972337597663,57.805056762695315,56.69352645874024,0.015906578389643045,0
2018-03-16,57.6312255859375,57.85950471307422,57.1658922603137,57.21856948252688,1012200.0,0.006131418011372514,57.655802154541014,57.023650360107425,0.005693232840438438,1
2018-03-19,57.24491500854492,57.613675704165,56.67422716955839,57.57855531893792,638600.0,-0.006703147008673693,57.46615905761719,57.233490753173825,0.005999332509953392,0
2018-03-20,57.69268798828125,57.98242612463588,57.40294985192662,57.40294985192662,551000.0,0.00782205685290105,57.436310577392575,57.4468433380127,0.007430317563048356,1
2018-03-21,57.6400032043457,58.3687359856046,57.6400032043457,57.78925978888482,680300.0,-0.0009131969019410269,57.49776992797852,57.58995513916015,0.005905893030611937,0
2018-03-22,56.61275100708008,58.15800729743382,56.5864057022503,57.56097432662961,1105700.0,-0.01782186225118354,57.36431655883789,57.5846866607666,0.010437719244963171,0
2018-03-23,54.83042907714844,56.90248088412314,54.73384972421585,56.55129054457884,1239900.0,-0.0314826942380656,56.80415725708008,57.22997970581055,0.015277354195585423,0
2018-03-26,56.39326095581055,56.48105855430912,55.260650499891376,55.796224558818245,979400.0,0.028503002893943252,56.633826446533206,57.0499927520752,0.02315500539414982,1
2018-03-27,54.85676574707031,56.61274752619835,54.49679030291852,56.61274752619835,1296500.0,-0.02724607839125004,56.06664199829102,56.7514762878418,0.02441797569288837,0
2018-03-28,54.89189910888672,55.52405256499252,54.44412262772383,54.81287992687349,833200.0,0.0006404563108659556,55.51702117919922,56.507395553588864,0.024568632926146663,1
2018-03-29,55.83135223388672,56.287907174121365,54.99726154209773,55.31333829681896,788300.0,0.017114604162928426,55.360741424560544,56.36252899169922,0.026495972053334364,1
2018-04-02,54.09292984008789,55.75232934291608,53.44321618194314,55.70843054084531,1029200.0,-0.031137028286835844,55.21324157714844,56.00869941711426,0.026401709305903787,0
2018-04-03,55.43624114990234,55.46257975584754,53.92609855613068,54.35631476572722,1462100.0,0.02483339900030579,55.021837615966795,55.82783203125,0.025357379143091302,1
2018-04-04,56.52495574951172,56.58641474021101,54.435343367208176,54.839217691593184,1375100.0,0.019639040761538107,55.35547561645508,55.71105880737305,0.02275906703501355,1
2018-04-05,57.05174255371094,57.52585083856215,56.63908654789029,56.90247929519361,943000.0,0.009319543858356205,55.787444305419925,55.65223274230957,0.022557394349484824,1
2018-04-06,55.46258544921875,56.902487442595074,54.93579318065888,56.48983137768958,997400.0,-0.02785466373785317,55.71369094848633,55.53721618652344,0.02659526722301975,0
2018-04-09,55.31333160400391,56.1825425743143,55.286992994052106,55.97182364690872,640700.0,-0.002691072621406998,55.95777130126953,55.585506439208984,0.021001726638117023,0
2018-04-10,56.62153625488281,57.10443311900097,56.033284946613584,56.033284946613584,818000.0,0.02365080194851621,56.194830322265624,55.60833396911621,0.020722388160280474,1
2018-04-11,55.822566986083984,56.32302067010434,55.71720584788538,56.18254250176992,700000.0,-0.014110695711297083,56.054352569580075,55.70491409301758,0.02000710689581757,0
2018-04-12,56.18253707885742,56.97272544349321,56.06839753145789,56.35813560964206,672900.0,0.00644846900113305,55.88051147460938,55.83397789001465,0.019626492902107308,1
2018-04-13,56.00693893432617,56.64786737997301,55.73476104226973,56.64786737997301,1033500.0,-0.0031254933233930693,55.98938217163086,55.85153656005859,0.014110027856793638,0
2018-04-16,56.84103012084961,57.095647842791,56.191319860549655,56.603975937539936,1597900.0,0.014892640133421509,56.294921875,56.126346588134766,0.014811636777345967,1
2018-04-17,57.50831985473633,57.89463742935092,57.08688189165412,57.2449202904938,721000.0,0.011739578478222379,56.4722785949707,56.33355445861817,0.011830701589315276,1
