Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,CVS,DDOG,CVS,DDOG,CVS,DDOG,CVS,DDOG,CVS,DDOG
Date,,,,,,,,,,
2018-01-02,57.428741455078125,,57.827119884899226,,56.9210111349884,,57.06942195428971,,5878300,
2018-01-03,57.17877197265625,,57.72556710644302,,57.0694141378099,,57.59277630120889,,6139500,
2018-01-04,58.68635177612305,,59.88929386008642,,58.33484531840756,,58.73322367415858,,13715500,
2018-01-05,61.27971267700195,,61.36563754709578,,59.4753023241425,,59.60809313808553,,15338100,
2018-01-08,60.74856948852539,,61.53751365214618,,60.26427196911217,,61.17819402306096,,9589200,
2018-01-09,60.686058044433594,,61.185981314971514,,60.49077533064361,,60.91258670757663,,7778400,
2018-01-10,60.49077224731445,,60.639183049732345,,59.83461926345662,,60.2720565725469,,8772200,
2018-01-11,61.72495651245117,,61.756202461277724,,60.67824404476088,,60.9360186529134,,7158200,
2018-01-12,61.53750228881836,,62.24052141571466,,61.32659953052791,,61.64686015749591,,7098200,
2018-01-16,62.053035736083984,,62.607637916438456,,61.576545447691835,,61.576545447691835,,8437300,
2018-01-17,62.099910736083984,,62.4670432373609,,61.6546663314528,,62.178022639438254,,7448700,
2018-01-18,61.98273468017578,,63.02945316753286,,61.91243576094541,,62.427979047301925,,8065800,
2018-01-19,62.38112258911133,,62.52172640851316,,61.795274334863144,,62.1624068610544,,7963600,
2018-01-22,63.232540130615234,,63.25597906221851,,62.435789283212145,,62.56076712065233,,7016200,
2018-01-23,63.22469711303711,,63.42904909522072,,62.64306332701925,,63.256137263356635,,5780600,
2018-01-24,63.60197830200195,,63.81419785547568,,63.15396657384215,,63.47622367482203,,7308500,
2018-01-25,64.12071228027344,,64.44296328615359,,63.47620427191837,,63.900637252531915,,6357400,
2018-01-26,64.45867919921875,,64.45867919921875,,63.601951797402606,,64.16786237537399,,5883300,
2018-01-29,65.73197174072266,,65.92846813525661,,64.25432101260122,,64.45081740713518,,8372900,
2018-01-30,63.0281867980957,,63.617675994496615,,61.44835407269488,,61.69200768829711,,16517900,
2018-01-31,61.84920883178711,,63.87704712397801,,61.33831699206453,,63.35043821074447,,12472400,
2018-02-01,61.92781066894531,,62.25006167026469,,60.99248581768661,,61.54267937584836,,9150000,
2018-02-02,60.088584899902344,,61.731297598954114,,59.404781400249966,,61.589819978923785,,10395600,
2018-02-05,57.62848663330078,,60.04932467326611,,57.60490801547589,,59.19259691385,,12199500,
