Price,Close,High,Low,Open,Volume
Ticker,AMT,AMT,AMT,AMT,AMT
Date,,,,,
2018-01-02,117.11394500732422,118.8482871579142,116.93138134281953,118.79849936981374,1880600
2018-01-03,117.57032775878906,118.2507945491398,116.88987363064133,117.04754338265934,1770500
2018-01-04,115.85257720947266,117.80268294946282,115.82768332021338,117.37116776529864,1729600
2018-01-05,116.59943389892578,116.75710365889653,115.83599165367075,116.36708246177005,2119400
2018-01-08,117.84414672851562,118.86484668455682,116.7238838925048,116.7238838925048,1882100
2018-01-09,117.04757690429688,118.04337082166927,116.88990710712329,117.91890133032521,1581600
2018-01-10,114.19293212890625,116.67412893750692,112.8817989186968,116.51645917659131,3330500
2018-01-11,112.00215148925781,114.52482901374721,111.62042413364803,114.51653527248193,3244000
2018-01-12,110.3674087524414,112.4419841049309,109.98568131621397,112.35070228293324,3197300
2018-01-16,112.5498275756836,114.51652028519973,110.56653472360902,110.56653472360902,3193900
2018-01-17,113.38797760009766,113.81949277179797,112.48346588393107,112.95646242839733,1999700
2018-01-18,112.18475341796875,113.41289864139664,111.7947321878591,113.338216957896,3416400
2018-01-19,114.20123291015625,114.25102069831284,111.81962418716621,112.77392389271292,3284700
2018-01-22,115.54554748535156,115.54554748535156,114.02695688547695,114.25930830010452,1826700
2018-01-23,117.17201232910156,117.37117611955391,115.5123520619409,115.76959737739833,2923400
2018-01-24,117.6366958618164,118.40013793988751,117.01432336382574,117.08901768685729,3061500
2018-01-25,118.63253021240234,118.71550563455472,117.420972556702,118.21761511502885,2409500
2018-01-26,120.43324279785156,120.44153654020614,118.53292483588068,118.78187639074088,2107900
2018-01-29,119.76934814453125,121.14686878477278,119.22995112501063,120.24234459196413,3901700
2018-01-30,120.44981384277344,120.87303522693234,118.53290865772529,119.3959389084883,2440000
2018-01-31,122.5658950805664,123.51190082511982,120.52452026125715,120.6655898494044,3184700
2018-02-01,122.0348129272461,123.94342469668072,121.60329772824811,122.83145539753448,2351000
2018-02-02,120.50794219970703,121.76928764433795,119.68640574643092,121.5203360528418,2474600
2018-02-05,117.86904907226562,121.39582661546082,117.64500408630624,119.61169715848956,3000900
2018-02-06,116.3172607421875,117.97692061607852,114.2094982737139,116.40854254173951,3817000
2018-02-07,116.17620849609375,118.10971405695724,115.54554220836476,116.05173905187152,2245900
2018-02-08,110.84040069580078,116.94793742372978,110.74911888806265,116.07662604155803,3890100
2018-02-09,112.89839935302734,113.62864130650765,108.18495731156317,111.48769056907707,3977300
2018-02-12,113.0477523803711,113.8775824906683,111.05616518053885,113.67843136800664,3821000
2018-02-13,113.11412048339844,113.62031726844785,111.91086956679914,112.88176910621515,3710300
2018-02-14,112.4253921508789,112.77391931603536,110.05207726816248,112.05197109265443,4829300
2018-02-15,113.03945922851562,113.62863151907277,110.40059287963187,112.49176831392808,3223300
2018-02-16,116.19281005859375,117.04753401853982,112.69092614684878,112.74071392514436,3024700
2018-02-20,115.54554748535156,116.75709233845213,115.07253825130101,115.47915955800049,2220500
2018-02-21,114.05182647705078,116.38364653133448,113.96883841999168,115.70317991760912,2811400
2018-02-22,115.32978057861328,116.57452569435688,113.87757794357908,114.48336301669315,3075900
2018-02-23,117.72799682617188,117.72799682617188,115.23850642908842,115.84429154249818,1925000
2018-02-26,118.44994354248047,118.62420075868604,117.90225268143149,117.95204045749023,2214100
2018-02-27,116.75708770751953,118.65740564874001,112.69921919287466,118.4333479855922,4572500
2018-02-28,115.62022399902344,117.52052926866652,115.60362385237536,117.26328397552987,4015600
2018-03-01,112.3340835571289,115.86086107311023,111.95236884623172,115.34637052268316,3178000
2018-03-02,111.19722747802734,111.81960001988197,109.55416751294761,111.72002446508981,3224600
2018-03-05,113.52906799316406,113.88590156463258,110.59147464729332,110.59147464729332,2486100
2018-03-06,115.24681091308594,116.53303746704228,113.03116601608026,113.4626685609289,3144500
2018-03-07,116.17620849609375,116.87326270814187,114.2095153041716,114.50825463250678,2750000
2018-03-08,118.44994354248047,118.55781283654058,116.26748650242867,116.59941345095453,3025500
2018-03-09,119.14702606201172,119.7611049912194,118.2757017871995,118.3918775130275,2172300
2018-03-12,120.39173889160156,120.90622944385166,118.92293623432504,118.92293623432504,2443000
2018-03-13,121.36262512207031,124.57406284262736,120.59088937863707,120.59088937863707,2159100
2018-03-14,121.53691864013672,122.250573012794,120.81495786290068,121.57010627184543,2467400
2018-03-15,121.6945571899414,122.34182353842984,121.0804911303089,121.96840259310193,2142800
2018-03-16,121.61161804199219,122.15100260577802,120.6324118240653,121.46224202201516,4063100
2018-03-19,120.42491149902344,121.66965635380838,119.51210620283415,121.37091708217201,2581700
2018-03-20,121.41242980957031,122.54929290013504,120.64069395859754,120.64069395859754,2491100
2018-03-21,118.10974884033203,121.82738506163608,117.98526669724792,121.82738506163608,2422300
2018-03-22,118.67401123046875,120.48304763384643,117.23840854335153,117.72800531783025,2454100
2018-03-23,118.0599594116211,120.19261668174917,117.76121999944768,118.64913182922076,2228600
2018-03-26,120.49960327148438,120.74854210743011,118.34204050382732,119.68636086673104,2172600
2018-03-27,119.87724304199219,122.10947502512617,118.6407918282544,120.44152134375679,3043200
2018-03-28,119.7444839477539,121.32946245101542,119.54532016871192,119.75277769022148,2423100
2018-03-29,120.60750579833984,121.00583337007203,119.17190324572113,120.15940310789448,2978300
2018-04-02,119.35445404052734,121.9767199590118,118.49142372351157,120.93112602348121,2705400
2018-04-03,117.35453033447266,120.21744064955165,116.4998066422473,119.57017441004503,3442400
2018-04-04,118.7071762084961,119.1220911811492,116.37535608813761,116.98942214385616,1956500
2018-04-05,119.56192779541016,120.83156689349858,118.54124027114756,118.66570972695897,2013400
2018-04-06,117.96864318847656,119.82745440047351,117.3960584268519,119.08890616094936,1527400
2018-04-09,118.82339477539062,120.33367923653604,118.1346341527622,118.1346341527622,1829700
2018-04-10,114.61901092529297,120.27488274973551,112.73372456010371,119.70763317625146,6140200
2018-04-11,116.72118377685547,118.20605775741417,113.7347482629022,113.75143581573805,2807600
2018-04-12,115.4365234375,117.45528456982353,114.78584888777893,117.45528456982353,2805000
2018-04-13,115.87027740478516,117.1382639018743,115.21960297063163,115.87027740478516,1460400
2018-04-16,115.55329895019531,116.8212728130344,115.0777992049766,116.61272297296416,2073200
2018-04-17,117.6387939453125,118.51470579402465,115.38645828353246,116.17894510708281,2734500
2018-04-18,116.6294174194336,117.74724157336694,116.51263001124462,117.46361682903272,1773400
2018-04-19,114.63567352294922,116.46257214201967,114.0183614195445,116.09552239020454,2553000
2018-04-20,113.96833038330078,115.87030420440611,113.65134323236595,114.26030529669048,2659300
2018-04-23,115.28633880615234,115.45317611761683,114.10177734722224,114.53556454012667,1911300
2018-04-24,114.25192260742188,116.08715821450133,113.58456073333778,115.72010854731163,2430000
2018-04-25,113.22589874267578,114.24362318848334,112.91724898954345,113.57626101811982,1511900
2018-04-26,114.15184020996094,114.87760232686611,113.37604089570138,113.71806569674742,1794500
2018-04-27,112.81714630126953,113.29263340289785,111.39065953863583,112.40838395902377,2311000
2018-04-30,113.75143432617188,114.90263360817838,112.20816029533339,112.57521007967593,2548600
2018-05-01,112.70032501220703,115.67007233841191,111.65757593818168,114.34369857118061,3249700
2018-05-02,113.84320831298828,114.89429511471671,112.10807180220884,112.10807180220884,2362800
2018-05-03,114.76915740966797,115.0861572616196,112.65028376063275,113.26759591209832,1858600
2018-05-04,115.8285903930664,116.53765223724301,114.4438163507368,114.4438163507368,1729800
2018-05-07,115.236328125,116.61275232436024,114.55229109641121,115.74519037200672,1532400
2018-05-08,114.29364013671875,115.14452697657443,113.32597863429277,114.92763974357517,3069700
2018-05-09,115.07781982421875,115.30305725593603,113.61797068215648,114.41880781222108,1661400
2018-05-10,116.69615936279297,117.6304586640376,115.43652278851683,115.8619599212893,1801900
2018-05-11,115.83692169189453,117.14660804606928,115.45318439204026,116.78790843715649,1197800
2018-05-14,115.3614501953125,116.3124371733761,114.68575059627717,115.78690011239027,1142800
2018-05-15,114.0350341796875,115.01939590723002,112.84213536988607,114.55224636691979,2607800
2018-05-16,113.84320831298828,114.56895781450022,113.35937106902219,114.16020820048746,1839900
2018-05-17,114.16019439697266,114.64401885356344,113.47614477063253,114.28531921697495,1820400
2018-05-18,114.3270492553711,115.6701110210197,113.44279978150458,114.05176188030184,3562500
2018-05-21,114.60234832763672,114.88597314464194,113.65136126618461,114.81923564730964,1266900
2018-05-22,114.41047668457031,114.78587670944512,113.34270215294653,114.78587670944512,2169100
2018-05-23,114.14350128173828,114.72743829474474,113.61795160559635,114.42712601250253,1772500
2018-05-24,113.03401947021484,114.73578065710667,112.66696969509412,114.2352686510198,1729800
2018-05-25,113.72640991210938,114.86092164698951,113.15081026832027,113.21754775023948,1484600
2018-05-29,113.42610931396484,114.076783918738,112.50848475396452,113.20087188035123,2295400
2018-05-30,114.97772979736328,115.36145447652201,113.13414312231669,113.40109309814488,1848100
2018-05-31,115.42815399169922,115.59500403613168,113.43441815789532,114.49385484145944,4514500
2018-06-01,115.55329895019531,115.79521116397306,114.16018754599085,115.28634904504683,1623700
2018-06-04,116.83797454833984,116.99647448265448,115.77853766808431,116.36248747426954,1246400
2018-06-05,115.87865447998047,117.13829113041156,114.91098001440308,116.83797880415906,2565200
2018-06-06,115.9870834350586,116.38750832724347,114.7691593923975,116.26237077510825,1347000
2018-06-07,115.26964569091797,116.24567001004645,114.77747119075597,116.01209523949939,1493000
2018-06-08,115.60335540771484,116.16226748322144,114.96936844046992,115.60335540771484,3537400
2018-06-11,116.48758697509766,117.32178625527706,115.18623813463712,115.53660030484797,1475100
2018-06-12,117.73892211914062,117.830684577347,115.11953608264697,115.6033733414738,2940900
