Price,Close,High,Low,Open,Volume
Ticker,DAL,DAL,DAL,DAL,DAL
Date,,,,,
2018-01-02,52.409366607666016,52.409366607666016,51.605766122179986,51.99371179164627,5297600
2018-01-03,51.43949890136719,52.28004365456367,50.86682094909589,52.15996834949503,9332000
2018-01-04,51.43949890136719,51.596525603943164,50.73750691376461,51.476446775331326,9026100
2018-01-05,51.698143005371094,51.77203524763644,51.17164800638331,51.4672240225328,5191300
2018-01-08,50.5066032409668,51.753564413750304,50.340341281456425,51.651959491433495,9654700
2018-01-09,50.0355224609375,51.00538498735715,49.767659124355205,50.61743927208049,10374700
2018-01-10,51.59653854370117,51.67966951919707,50.54354853644916,50.56202247806426,12318300
2018-01-11,54.05352020263672,54.681620167539265,51.966010459418165,52.74189844408929,25935300
2018-01-12,55.26353073120117,55.88239189226066,54.41374707183635,54.59848295635426,12268400
2018-01-16,54.820167541503906,56.150263196560864,54.40451617284282,55.605294232012625,12082900
2018-01-17,55.16191864013672,55.56833471435272,54.930999695425555,55.078787679098966,6088100
2018-01-18,54.912532806396484,55.46673693543161,54.70932298142978,55.23581796107632,5846600
2018-01-19,55.42979049682617,55.43902922922548,54.57077513152311,55.134214483840516,6192400
2018-01-22,55.540626525878906,55.56833567218796,54.85710488739283,55.32818151590792,7055600
2018-01-23,55.35589599609375,55.67918114599497,54.87558411370918,55.512919205033235,7427100
2018-01-24,52.464786529541016,52.77883645322299,51.31943047155523,52.13226266640203,21197900
2018-01-25,50.62667465209961,52.7788375522751,50.33109866171966,52.64952349692684,18385800
2018-01-26,51.042320251464844,51.63347568958305,50.64514292173884,51.08850685766998,9431500
2018-01-29,51.50416946411133,51.910589137514705,50.80217729189187,50.80217729189187,8781700
2018-01-30,51.83668518066406,52.22463085093679,51.190111412571895,51.356373339325415,7026800
2018-01-31,52.43708038330078,52.89891832552797,51.947533292074,52.00295159007318,8609600
2018-02-01,52.11378860473633,52.815784208282146,51.725846447679686,52.19691957032613,5492900
2018-02-02,50.451175689697266,51.9752423044586,50.37728345137795,51.79974515534934,8963000
2018-02-05,48.51145553588867,50.54354308844089,48.49298159626485,49.87849535615813,9476700
2018-02-06,49.04718780517578,49.41665956649233,47.34762404549859,47.911066895911596,12240800
2018-02-07,49.73994064331055,50.294148239918336,48.77008175367637,48.79779442381008,8995400
2018-02-08,47.319915771484375,49.78613224824813,47.30144183072262,49.73994563457178,12197900
2018-02-09,46.608680725097656,48.03114232419544,44.81675091455529,47.98495923820783,19053400
2018-02-12,48.07732391357422,48.483743514118416,46.84883695153602,47.310674844122794,10610200
2018-02-13,48.188175201416016,48.29901885830516,47.43999989690797,47.90183789664649,8220600
2018-02-14,48.215885162353516,48.56688300898236,47.800230281285685,47.92954435016365,7797900
2018-02-15,48.90863037109375,49.102601427802966,48.01266378980365,48.55763260880331,4877800
2018-02-16,48.81626510620117,49.43512973060021,48.742372873708746,48.83473904521017,5556500
2018-02-20,48.46527862548828,49.14879686096538,48.30825188044464,48.520696927879094,6719400
2018-02-21,49.10260772705078,50.23872859236757,48.56687756976312,48.650005013122765,7604700
2018-02-22,48.81925582885742,49.65536249633873,48.726356663082164,49.47884911993934,4899800
2018-02-23,49.66465377807617,49.68323432104749,48.893580736085525,49.051510035527436,4270200
2018-02-26,50.80733108520508,50.909522300601765,49.93406682032873,50.73301245647419,7397700
2018-02-27,49.813297271728516,51.1046149551182,49.72968659577426,50.71443416324926,5979200
2018-02-28,50.073421478271484,50.630823623548984,49.57175742119589,50.04554889029412,6328200
2018-03-01,49.562461853027344,51.05816187394875,49.24659971479626,50.045545331726416,7876800
2018-03-02,49.478858947753906,49.63679181359271,48.13180305707164,49.03293648448384,6860500
2018-03-05,49.97123336791992,50.249934457903045,48.84713696345791,49.15370709927635,5964000
2018-03-06,50.017677307128906,50.26850932293363,49.683234619389275,50.09199593558425,4690900
2018-03-07,49.72969055175781,49.850462325271636,49.358090274304274,49.571761231212314,4554400
2018-03-08,50.760887145996094,51.10461837285075,50.03626360184934,50.12916278406629,6740700
2018-03-09,52.107948303222656,52.107948303222656,50.70515075887687,51.039589952427384,6975900
2018-03-12,52.17298126220703,52.4702629240186,51.624867533765034,52.25659195108385,6337600
2018-03-13,52.572452545166016,52.96263338535681,51.52267471570336,52.35878157879341,9137400
2018-03-14,52.16368865966797,53.194882349574705,52.033624841958556,52.600319072695505,7157000
2018-03-15,52.34019088745117,52.53528126973233,51.847818910110306,52.46096264290548,4266300
2018-03-16,52.66535186767578,53.2413381721151,52.42381185320664,52.45168090075546,6546600
2018-03-19,51.98717498779297,52.702510034135884,51.587702123681,52.52600016966555,6121000
2018-03-20,52.488834381103516,52.69321681715886,51.97788183484149,52.17297222714359,4363500
2018-03-21,51.97788619995117,52.35877851666585,50.863078295654645,51.55054429219844,9313900
2018-03-22,50.78874969482422,52.024329214734735,50.75159215301674,51.55982627531746,6631400
2018-03-23,50.073421478271484,51.290416989031854,50.01767984619317,50.89094415216163,7321400
2018-03-26,51.15107345581055,51.355452373246465,50.23135592378019,50.69585894030776,5808800
2018-03-27,50.407859802246094,51.54124816188721,50.12915873423431,51.38331885610186,6699600
2018-03-28,50.10129165649414,50.974555982230314,49.90620125561848,50.60295572492569,7473500
2018-03-29,50.91881561279297,51.29970789720411,49.93406806447026,50.18490008745462,5960300
2018-04-02,48.261863708496094,50.75160013905631,47.33285768347741,50.71443904752515,10228200
2018-04-03,49.90620040893555,49.95264999732602,48.55914108235315,48.76352352392296,6776300
2018-04-04,50.0362663269043,50.14774606041132,48.865716721511625,49.04223013876432,6378300
2018-04-05,50.36141586303711,50.61224791554201,49.88762434866793,50.45431859204452,4417800
2018-04-06,49.28376007080078,50.445017393599464,48.78209605682149,50.02696404861671,6918700
2018-04-09,48.828556060791016,49.8876223212992,48.75423388060544,49.571760143263724,6179300
2018-04-10,48.642757415771484,49.59034401341498,47.77878150450468,49.562471422038186,12220000
2018-04-11,47.81594467163086,48.80998090619378,47.71375343452826,48.308316766168474,7799600
2018-04-12,49.21873092651367,49.831874663433105,48.261856007471145,48.86570770105212,12713600
2018-04-13,49.162994384765625,50.57508388883762,48.772813577208694,49.81329927457038,9925900
2018-04-16,50.445030212402344,50.93740585222442,49.488155069300944,49.488155069300944,9490400
2018-04-17,50.67727279663086,51.28112806896627,50.19418928753781,51.09532617410335,7380400
2018-04-18,51.29042434692383,52.04292054048692,50.8352133565492,51.10462242388489,7504900
2018-04-19,51.16036605834961,51.30900689379986,50.68657450281352,51.13249700916427,5217500
2018-04-20,51.4669303894043,51.85711118235406,51.24396740494985,51.30899753710815,7445700
2018-04-23,50.73301696777344,51.83853280453778,50.32425206983835,51.81066375927004,5360400
2018-04-24,49.989810943603516,51.374027810640854,49.33950607635461,50.881655796122715,7655000
2018-04-25,50.770172119140625,51.058161670227186,49.43240140073436,50.11057525931481,7219800
2018-04-26,49.35808181762695,50.20347699962612,49.03292764370354,50.07341674760718,12130500
2018-04-27,49.70182800292969,49.88762993788429,49.32093563101746,49.48815701808889,5699000
2018-04-30,48.51268768310547,49.961934572752455,48.51268768310547,49.748263647839785,8200000
2018-05-01,48.99577331542969,49.09796098880442,48.16895507761511,48.559139403130295,6799500
2018-05-02,48.642757415771484,49.39525004928481,48.5684352306025,49.06081084765491,5142800
2018-05-03,48.11322784423828,48.419798021270104,47.46292285093698,48.32689882674582,7083100
2018-05-04,48.62417221069336,48.76352452259514,47.91812923861971,47.91812923861971,4535200
2018-05-07,48.21541213989258,48.679915133364084,47.81593928199696,48.679915133364084,6055800
2018-05-08,48.65203857421875,49.29305492098754,48.261857792599756,48.36404900984558,6361100
2018-05-09,47.95528793334961,48.568431741438,47.80664711756687,48.4662405161105,8403900
2018-05-10,48.651512145996094,48.89448777343242,47.95996009647088,48.17490103437921,7590700
2018-05-11,49.436519622802734,49.60473490375277,48.483300885732696,48.59544321805256,7810800
2018-05-14,48.67953872680664,49.772934215549725,48.455250553122646,49.4365073024331,10466400
2018-05-15,48.94121170043945,49.26829851468547,48.371149267414715,48.56740278193835,6572800
2018-05-16,49.978538513183594,50.45514961313826,48.97859420849763,48.97859420849763,6997400
2018-05-17,49.623416900634766,50.43645852472027,49.52996556140061,49.922465464112165,6069600
2018-05-18,49.48324203491211,49.74490864805264,49.352408728341835,49.539311414904944,5819000
2018-05-21,50.445804595947266,50.79157884524054,49.75425609736071,49.78229078745631,5413600
2018-05-22,50.015926361083984,51.38968331505512,49.92247144571219,50.819620808578925,4943600
2018-05-23,49.903778076171875,49.95984745376774,49.51127460830037,49.7262155406114,3692000
2018-05-24,50.83830642700195,50.9971744189589,50.02526479129483,50.02526479129483,5251200
2018-05-25,52.21206283569336,52.44569476621903,51.04390318306501,51.07194143888753,7597300
2018-05-29,50.67943572998047,51.95973765520031,50.29627952323847,51.763487697709564,6544600
2018-05-30,50.75419235229492,51.128001232067376,50.15609172776756,50.92240759592141,4149700
2018-05-31,50.5112190246582,51.249496727473066,50.408420412248525,50.85699325872158,5365500
2018-06-01,50.85699462890625,51.146699493053255,50.529911366917844,50.85699462890625,4317800
2018-06-04,51.57658386230469,51.8008720848912,50.88503534213196,51.19342763763051,4472400
2018-06-05,51.090633392333984,51.39902927918058,50.73551539316237,51.361647311391785,4968300
