Price,Close,High,Low,Open,Volume
Ticker,CF,CF,CF,CF,CF
Date,,,,,
2018-01-02,35.679813385009766,35.82868629620081,35.15875819584112,35.448234703167216,2330600
2018-01-03,35.68808364868164,36.01064055131259,35.58056362946375,35.85349517975812,1757500
2018-01-04,36.06025695800781,36.13469339704818,35.43995435101211,35.894845453493396,1718700
2018-01-05,36.1181526184082,36.37454550555981,35.85349041781017,36.26702550062239,2077100
2018-01-08,35.332454681396484,36.341478600577304,35.21666530993506,36.27531459760952,3349500
2018-01-09,35.12566375732422,35.621904493164166,34.9767909055679,35.324158789651534,3381100
2018-01-10,35.084320068359375,35.258007226487415,34.488831606995156,34.91890853493878,2251700
2018-01-11,36.159515380859375,36.159515380859375,35.0429685564369,35.12567748140683,2639900
2018-01-12,35.99409866333008,36.25049158379509,35.688083545694404,36.00236797785095,2260500
2018-01-16,33.67002487182617,35.53920516778652,33.521151993209074,35.51439091800219,6781100
2018-01-17,32.718902587890625,33.93469379774711,32.5452154250344,33.93469379774711,5651600
2018-01-18,33.14897537231445,33.934689544030235,33.00837179667674,33.36401223767381,6375600
2018-01-19,33.405372619628906,33.6038709018689,32.71063336432366,33.38883083319031,3539900
2018-01-22,33.77755355834961,33.79409534411797,33.30612370653194,33.30612370653194,2273200
2018-01-23,34.15800094604492,34.48055784112143,33.36401425739158,33.620407172591634,2560900
2018-01-24,34.439205169677734,34.79484563437607,33.93469180556974,34.290332270268074,2422200
2018-01-25,33.42191696166992,34.81139557852671,33.34748049451604,34.736959111372826,1814400
2018-01-26,34.84447479248047,34.927180565622166,33.30612343387005,33.57905500925606,2758300
2018-01-29,34.81964874267578,35.16701981326266,34.29032440180238,34.6542372524193,2208000
2018-01-30,34.7369499206543,35.02642324131739,34.31514548839914,34.57980771158327,2245800
2018-01-31,35.100868225097656,35.29936651827063,34.29033957510272,34.80312551787319,2730400
2018-02-01,34.38131332397461,35.53921304657861,34.33168796842658,34.885826729466025,1961700
2018-02-02,33.008365631103516,34.1662649652803,32.73543415470385,34.1662649652803,1911100
2018-02-05,31.594083786010742,33.48807539203722,31.511374869031208,32.71889981675175,3665800
2018-02-06,32.28882598876953,32.52867713832015,30.469270657215752,30.742202221686235,3752500
2018-02-07,32.652732849121094,33.38882486135583,31.974535501554982,32.015888382743626,3264400
2018-02-08,30.982053756713867,33.07454383379566,30.924159086105174,32.66927798451188,4103200
2018-02-09,31.1143798828125,31.577540328271887,29.691821291441556,31.26325277045936,4032900
2018-02-12,31.79257583618164,32.15648872604302,31.13092033873678,31.569266514227323,3115600
2018-02-13,32.2557373046875,32.46250485151242,31.345961360666806,31.726412889619287,2372700
2018-02-14,32.801612854003906,33.14898407231864,31.825669502342294,31.9580006438376,2757800
2018-02-15,34.07666778564453,34.26001111218502,32.576594982237886,34.08500330725275,3996000
2018-02-16,33.63497543334961,34.19333449212239,33.501635719383756,33.984990990358895,2884800
2018-02-20,34.85170364379883,34.96004316394211,33.58497466534371,33.80165370563027,3877400
2018-02-21,35.5267333984375,36.47677922005756,35.060042828576144,35.17671467627413,4653400
2018-02-22,35.810096740722656,36.37679155152786,35.68508931692971,35.76009313539131,2980100
2018-02-23,36.768463134765625,36.83513458642158,35.835085065070764,36.19343617004706,2733400
2018-02-26,35.56007385253906,37.06848222538659,35.318397762427466,36.96847821640696,3492000
2018-02-27,34.81003189086914,35.58506995471647,34.69336004109763,35.085043654034926,2721900
2018-02-28,34.36834716796875,35.53506892873375,34.351679305506,34.80169887572137,2944400
2018-03-01,34.710044860839844,35.418411825725954,34.21001831585757,34.485033392458476,2841200
2018-03-02,34.89337158203125,35.051714690667744,33.77665019590717,34.56835620188025,2348500
2018-03-05,37.13515853881836,37.335166582924955,35.41840640170559,35.53507829061286,9383200
2018-03-06,36.00175857543945,37.50183118710993,35.88508672039736,37.45182760106205,5640100
2018-03-07,34.926719665527344,35.92676954379508,34.518364826067604,35.43507853909258,3685100
2018-03-08,34.07666778564453,34.393350846286275,33.00994991283448,34.393350846286275,7437300
2018-03-09,34.58502960205078,35.05172030259196,33.626647992052575,34.418354124781054,4000800
2018-03-12,34.901710510253906,35.01838238333182,34.1766727062924,34.451687703464714,3971400
2018-03-13,33.65166091918945,34.96839088682275,33.501653265031436,34.585039405783924,3633000
2018-03-14,33.59331130981445,33.92665904430105,33.1682887360764,33.66831510641117,3796300
2018-03-15,32.49325942993164,33.809988930680355,32.39325224323927,33.60998091543578,3669800
2018-03-16,31.943227767944336,32.60159082879307,31.734884262583062,32.49325449493532,4597400
2018-03-19,31.409866333007812,32.109900651761926,31.009847176443984,31.76821742350514,4161400
2018-03-20,31.62654685974121,31.909894173099925,31.134856027120787,31.551543065644204,3274600
2018-03-21,32.21823501586914,32.634921968055274,31.543201008862706,31.61820478741898,2502500
2018-03-22,31.059852600097656,32.29324586721517,31.043184736871357,31.743219097026685,2163100
2018-03-23,30.768171310424805,31.55987736862666,30.66816730510489,31.026518434827096,3327700
2018-03-26,31.12652587890625,31.34320495661909,30.526498601627647,31.15152926730103,2579000
2018-03-27,31.251523971557617,31.67654329878026,30.926508630904525,31.27652417343265,4438400
2018-03-28,30.409826278686523,31.14319329351879,30.30981908469732,30.73484171147565,2522600
2018-03-29,31.443204879760742,31.559876746847024,30.576495039877006,30.609830767350218,3083900
2018-04-02,30.518156051635742,31.451537253039614,30.326480406455385,31.343197739130844,3022800
2018-04-03,30.81816864013672,30.97650854797323,30.443149722556182,30.718164655138363,2036600
2018-04-04,30.926517486572266,30.976517904639724,29.751459975932097,30.176479424857124,3302000
2018-04-05,32.15157699584961,32.40992095387476,31.04318782409599,31.193195428980996,4174100
2018-04-06,30.693164825439453,32.034894246038604,30.443150091311114,31.643210642105053,3400200
2018-04-09,30.968181610107422,31.459872459148297,30.459822897480592,30.9265135406775,1960400
2018-04-10,31.059852600097656,31.518207712076418,30.83484121514739,31.36820012210957,2852400
2018-04-11,31.17653465270996,31.518218012843246,30.968191062895254,30.968191062895254,1913700
2018-04-12,31.834888458251953,32.084900030467644,30.834838990319557,31.37653337934491,2122700
2018-04-13,32.02657699584961,32.12658102918056,31.48488238875441,31.984908913550957,1955700
2018-04-16,32.043235778808594,32.35991883681134,31.943231773833514,32.2515793102975,1634700
2018-04-17,32.56825637817383,32.83493579510494,31.826550872072914,32.218237656533354,1805900
2018-04-18,33.35162353515625,33.62663526636591,32.50158178393429,32.7515933156892,2064700
2018-04-19,33.03496170043945,33.34330934756905,32.70161383786104,33.276641046681824,1192400
2018-04-20,32.26824188232422,33.04327994668259,32.10989878975606,32.97660850158663,2575400
2018-04-23,32.501590728759766,32.82660612739617,32.01823221248103,32.22657574279359,1899300
2018-04-24,32.451595306396484,33.18496560785522,32.01824027276499,32.6932746253763,1958800
2018-04-25,33.009952545166016,33.13495676762734,32.25991449411697,32.443257835277905,2016800
2018-04-26,33.18496322631836,33.418307004962045,33.04329112616199,33.20996343715288,1782100
2018-04-27,32.94328689575195,33.19330174292758,32.55160311471376,33.168298350767515,2162900
2018-04-30,32.33493423461914,33.24331268675038,32.15992632948321,32.89329687647852,2701200
2018-05-01,32.2265739440918,32.27657753304109,31.776554359827347,32.101569740323264,2255200
2018-05-02,32.55992889404297,33.16829166275441,32.24324581612803,32.24324581612803,3195900
2018-05-03,31.893224716186523,32.54325544649501,31.12651895050374,31.184854878656058,2831400
2018-05-04,32.09323501586914,32.37658233547505,31.468204444303446,31.976563151161393,2611900
2018-05-07,31.443204879760742,32.09323567013857,30.976514232345668,32.05990312173531,3183900
2018-05-08,31.493206024169922,31.576542157308364,30.851507625980876,31.168190654232415,3292800
2018-05-09,32.293243408203125,32.69326255796477,31.76821688329801,31.95989252720028,3209200
2018-05-10,32.8432731628418,33.15162068978677,32.24324279337492,32.24324279337492,1378200
2018-05-11,32.918277740478516,33.268293344930015,32.54325875065907,32.643262754920926,1939700
2018-05-14,33.984771728515625,34.1443234893921,33.29617519761665,33.29617519761665,2573000
2018-05-15,35.051246643066406,35.30317157905331,33.984761317435805,34.00155674028817,3740100
2018-05-16,34.051944732666016,35.11003410167265,33.867201461356785,35.009261549976905,3478000
2018-05-17,34.513816833496094,34.65657638441105,33.984775212636556,34.06874915783312,2315900
2018-05-18,34.72374725341797,34.90009762493794,34.236692712410346,34.446630732572245,1973000
2018-05-21,35.328369140625,35.756644487949856,34.86650614526283,34.99246703305256,1944400
2018-05-22,35.15202713012695,35.681071905939,35.1100401613737,35.395556033656355,1790600
2018-05-23,34.64816665649414,34.84131243852945,33.66565833864349,34.84131243852945,2050700
2018-05-24,34.774131774902344,35.06804370692237,34.41303814219214,34.446628992537235,2513000
2018-05-25,34.984066009521484,35.06803992292324,33.917580651642,34.664959372475785,1920300
2018-05-29,34.57258224487305,35.185603916456635,34.36264428165648,34.64816003976698,3015600
2018-05-30,34.88330078125,35.185612030541115,34.50541171963611,34.698554305927686,1700100
2018-05-31,34.547401428222656,34.992469023178536,34.287080323278694,34.858108813188075,1958000
2018-06-01,33.984771728515625,34.91689716027897,33.84201219223639,34.807728479994886,2212000
2018-06-04,34.06874084472656,34.38784752472954,33.80841655269783,34.1779095095644,1822500
2018-06-05,34.71534729003906,35.58869012582108,34.17790653060385,34.287075185926504,4019100
2018-06-06,35.73985290527344,35.773440556922374,34.48862078359327,34.782532756773044,2597500
2018-06-07,36.0169563293457,36.31926750785086,35.65586277762,35.89099547390128,2031500
2018-06-08,36.26049041748047,36.46202909691368,35.135222646546445,35.92458834722571,3296300
2018-06-11,36.16811752319336,36.34446467018168,35.88260172185054,36.12613056487227,2822000
2018-06-12,36.571205139160156,36.873516422788974,36.05055970813286,36.1597283835322,2614000
2018-06-13,37.20941162109375,37.31018096237577,36.15972163949056,36.55440289426163,3118900
2018-06-14,37.72165298461914,37.856016360941155,36.78953108687923,37.45293263877353,3474300
2018-06-15,37.436153411865234,37.67128299522903,36.97428715397162,37.51172803217475,5347200
2018-06-18,38.58660125732422,38.66217905804992,37.06664913312926,37.159022356616155,3374500
2018-06-19,37.95680236816406,38.04917562827505,36.31088872578843,37.79724739037214,4574200
2018-06-20,37.436153411865234,38.149941477591206,37.16742976936335,38.07436365388137,1817400
2018-06-21,37.71327209472656,38.460651058431594,37.52852558112738,37.86442775068944,2833600
2018-06-22,38.040771484375,38.79654969537194,37.88961584217561,38.14994016005238,4035600
2018-06-25,36.94069290161133,37.578903029601406,36.80633270606606,37.43614672332195,2567600
2018-06-26,37.03306198120117,37.36056795261015,36.82312398084652,37.0918443650285,1605900
2018-06-27,36.79793167114258,37.90640403340524,36.69716233004586,37.27659004560147,2074200
2018-06-28,37.19261932373047,38.611799144943305,36.94909045870937,38.27590024463133,3690200
2018-06-29,37.28498840332031,38.107944941874564,37.26819297966825,37.59569573238479,2382600
2018-07-02,36.445228576660156,37.13382478080637,36.201699791355104,37.058246992380624,3049100
2018-07-03,37.16742706298828,37.25140419621786,36.42844751096851,36.76434643368657,1363000
2018-07-05,36.15131759643555,37.494922519157626,35.90778878374603,37.2429943938103,3234600
2018-07-06,36.00856399536133,36.19330724339417,35.487915487397565,35.93298619281171,2979100
2018-07-09,36.613182067871094,36.75594155862427,36.168114579768684,36.168114579768684,2168800
2018-07-10,36.64677810668945,37.15902735795323,36.31927532726502,36.62998268166772,2721100
2018-07-11,35.73985290527344,36.58800117316384,35.571901833427745,36.30248531204623,3550300
2018-07-12,36.210105895996094,36.31927455461506,35.43753558183036,36.25209285595733,2833800
2018-07-13,35.52989959716797,36.268878870268665,35.36194859750004,36.04214550122679,2997700
2018-07-16,35.47113037109375,35.790233864963106,34.841316291519924,35.437539518033795,2755800
2018-07-17,35.88259506225586,36.23529249417355,35.58028389301184,35.9161859040383,2178700
2018-07-18,36.00856399536133,36.621582525641806,35.81542143404551,36.411644541159475,2011600
2018-07-19,35.94138717651367,36.14292907844247,35.50471572516782,35.94978649093563,2225500
2018-07-20,36.14292907714844,36.38645794097872,35.65587134948786,35.65587134948786,2204100
2018-07-23,36.33606719970703,36.52081365348369,36.142924635940275,36.21850243944896,1705100
2018-07-24,36.554412841796875,37.77205419249267,36.40325718704013,36.80634106865843,3060400
2018-07-25,37.201011657714844,37.29338488702679,36.20170796590279,36.71395718052394,2713700
2018-07-26,38.01557159423828,38.20031805043199,37.02466402567121,37.10024183016868,2165800
2018-07-27,37.36896514892578,38.22551259966868,37.30178344922842,38.05756155382502,1881100
2018-07-30,36.9071044921875,37.93159984968529,36.831526676983565,37.46134073588301,1901100
2018-07-31,37.30178451538086,37.57050811845118,37.03306411571039,37.201015166354395,2248500
2018-08-01,37.058258056640625,37.49492949754164,36.69716442673016,37.100245017546534,2426600
2018-08-02,41.567718505859375,41.786052587505594,38.73775553685669,39.510325737111735,7277600
2018-08-03,41.20663070678711,41.94561336953262,40.837140977114196,41.87843167137408,2990500
2018-08-06,41.23181915283203,41.760863774295906,40.845534027559744,41.14784523982482,2722700
2018-08-07,40.904327392578125,41.903634524094066,40.769967173643245,41.324203477174656,2113500
2018-08-08,40.78675842285156,41.475354874771476,40.75316757070913,41.399777059151,2239300
2018-08-09,41.77766036987305,41.819647327554826,40.576814800456994,40.7867527922654,2565700
2018-08-10,41.37458419799805,42.44106969389902,41.189837720525475,41.475353547801326,2631000
2018-08-13,40.694393157958984,41.60972323616073,40.54323749708893,41.07228231013413,2147800
2018-08-14,40.55918502807617,41.19292229413986,40.525384933614376,40.914076349861716,2196400
2018-08-15,39.79024124145508,40.21273265271565,39.376198240144106,40.21273265271565,3622000
2018-08-16,39.959251403808594,40.65213728501331,39.874751160152705,40.2042972753786,2506800
2018-08-17,40.15359115600586,40.72817983397223,39.93389377853707,40.09444260592293,4033000
2018-08-20,41.243614196777344,41.6914540771926,40.37327966669843,40.44087984211782,2487600
2018-08-21,40.745086669921875,41.666118390434434,40.70283493566107,41.023929420585524,2689000
2018-08-22,41.11687088012695,41.26896807144434,40.77887640534293,40.89717672786528,2029800
2018-08-23,41.7928581237793,41.88580676888745,41.015475316246274,41.09152391466618,2448500
2018-08-24,42.206905364990234,42.28295397089797,41.657665075283866,41.88581089300707,1367400
2018-08-27,42.78147888183594,43.13637010079859,42.29983895704178,42.46038452418867,1935100
2018-08-28,42.84908676147461,43.001183957941144,42.519543910248544,42.99273554629492,1927200
2018-08-29,43.634925842285156,43.770123006481946,42.82374285710443,42.882891414980854,2154800
2018-08-30,43.541969299316406,43.8377152584749,43.406772159612366,43.51662084292004,2294700
2018-08-31,43.89686584472656,43.97291444080231,43.26312861854674,43.26312861854674,2340300
2018-09-04,43.8123664855957,43.99826377378047,43.187080881735746,43.829266532099254,3020800
2018-09-05,43.296932220458984,43.634923501139376,42.29985197924606,43.618023453602184,2609300
2018-09-06,43.051883697509766,43.710969393832556,42.78993781195247,43.237777762186745,1620200
2018-09-07,43.03498458862305,43.29693047988736,42.4265957951598,42.67164163956631,1578100
2018-09-10,43.491268157958984,43.8546110399654,43.19552222755524,43.28847085644345,1788100
2018-09-11,44.21795654296875,44.539047722983035,43.22087646673629,43.567319325538826,2356500
2018-09-12,44.4292106628418,44.69960498308302,43.71097313072547,44.21796489869368,2149700
2018-09-13,43.347633361816406,44.92775089187222,43.28003638843811,44.648908138735216,2505100
2018-09-14,43.55888366699219,43.68563243735751,43.00119487942401,43.06034344603313,1859400
2018-09-17,43.89686584472656,44.53905148231293,43.68562010266662,43.71942019500123,1911600
2018-09-18,44.36160659790039,44.67424939900354,43.89686660202182,44.21796103803153,2207700
2018-09-19,44.893951416015625,45.65443424507699,44.488359929178635,44.598205407474026,2167800
2018-09-20,45.046043395996094,45.468534881979856,44.8939462031736,45.088291899923625,1907500
2018-09-21,44.6235466003418,45.60372660226021,44.547498012979425,45.417829339073556,3890500
2018-09-24,44.6235466003418,45.223483665448356,44.51369792451752,44.640446644572755,1401000
2018-09-25,45.84877014160156,46.592355986505055,44.81789320884068,44.81789320884068,2711700
2018-09-26,46.3726692199707,46.828957602790815,45.50233451411458,45.814980553542185,2867200
2018-09-27,45.434730529785156,46.8712020921251,45.18968471728371,46.44025901174616,2807000
2018-09-28,46.00087356567383,46.47406520820127,45.274190890035975,45.645982251294015,2762500
2018-10-01,46.30506896972656,46.972606330838445,45.6628832911605,46.25437205134376,2513200
2018-10-02,47.15850830078125,47.66549687498037,46.44027072675196,46.65996813936506,2918100
2018-10-03,46.74446487426758,47.166956424630335,46.26282476472241,47.12470791426501,2974200
