Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AEE,AMT,AEE,AMT,AEE,AMT,AEE,AMT,AEE,AMT
Date,,,,,,,,,,
2018-01-02,47.14237976074219,117.11394500732422,47.65909657164866,118.8482871579142,46.95668484931487,116.93138134281953,47.618728648273176,118.79849936981374,1313800,1880600
2018-01-03,46.90016555786133,117.57032775878906,47.34421884082018,118.2507945491398,46.6821750924361,116.88987363064133,46.956681262244736,117.04754338265934,1373800,1770500
2018-01-04,46.3672981262207,115.85257720947266,47.231184502352384,117.80268294946282,46.278486859162825,115.82768332021338,46.795203598545356,117.37116776529864,1647500,1729600
2018-01-05,46.33500289916992,116.59943389892578,46.67410018679328,116.75710365889653,46.20582371337882,115.83599165367075,46.52069778625247,116.36708246177005,1321500,2119400
2018-01-08,46.88401412963867,117.84414672851562,46.900161912475234,118.86484668455682,46.246190567030446,116.7238838925048,46.512624364021725,116.7238838925048,964200,1882100
2018-01-09,46.27849197387695,117.04757690429688,46.819431987616774,118.04337082166927,46.20582848187832,116.88990710712329,46.74676849561814,117.91890133032521,1165300,1581600
2018-01-10,45.60029220581055,114.19293212890625,46.08471642528689,116.67412893750692,45.52762872688282,112.8817989186968,46.00397751543692,116.51645917659131,1017500,3330500
2018-01-11,45.333858489990234,112.00215148925781,45.81827959739625,114.52482901374721,45.12394041820648,111.62042413364803,45.77791168509146,114.51653527248193,1497700,3244000
2018-01-12,44.825225830078125,110.3674087524414,45.366162771380196,112.4419841049309,44.744486904594545,109.98568131621397,45.1804678625806,112.35070228293324,1385100,3197300
2018-01-16,44.77677536010742,112.5498275756836,45.14816511869568,114.51652028519973,44.26813406981791,110.56653472360902,44.94632245687059,110.56653472360902,1684900,3193900
2018-01-17,45.043209075927734,113.38797760009766,45.164312824893344,113.81949277179797,44.64759610427437,112.48346588393107,44.92210224708752,112.95646242839733,1600800,1999700
2018-01-18,44.72026062011719,112.18475341796875,45.04321011791213,113.41289864139664,44.34079542218933,111.7947321878591,45.01898690365898,113.338216957896,1807700,3416400
2018-01-19,44.53456497192383,114.20123291015625,45.04320934425835,114.25102069831284,44.49419705536148,111.81962418716621,44.8978823807342,112.77392389271292,1450000,3284700
2018-01-22,44.6475944519043,115.54554748535156,45.08357532374424,115.54554748535156,44.61529888809219,114.02695688547695,44.78484905816849,114.25930830010452,1065600,1826700
2018-01-23,45.26926803588867,117.17201232910156,45.51955402367868,117.37117611955391,44.63144454046771,115.5123520619409,44.65566775210825,115.76959737739833,1351100,2923400
2018-01-24,45.00284957885742,117.6366958618164,45.35001618807403,118.40013793988751,44.946330789583605,117.01432336382574,45.228912416452005,117.08901768685729,2683600,3061500
2018-01-25,45.810218811035156,118.63253021240234,45.89902700857436,118.71550563455472,44.95440468671362,117.420972556702,45.00284804163279,118.21761511502885,1849100,2409500
2018-01-26,45.955535888671875,120.43324279785156,46.09279050061412,120.44153654020614,45.42267138322618,118.53292483588068,45.91516797217402,118.78187639074088,1616600,2107900
