Price,Close,High,Low,Open,Volume
Ticker,DOW,DOW,DOW,DOW,DOW
Date,,,,,
2019-03-20,35.14057540893555,37.75142195140765,34.928885730741655,37.22219641003278,2350800
2019-03-21,34.56196212768555,35.28170932084447,34.01156832365023,35.27465416336385,1764700
2019-03-22,34.293819427490234,35.24642716767541,33.983341363159916,34.43494679919701,844700
2019-03-25,34.68191909790039,34.85832763310481,33.870438759247826,34.293818167026174,440900
2019-03-26,34.47022247314453,35.10529419867694,33.99744894885508,34.57606865799337,504700
2019-03-27,35.35226821899414,35.83209963435815,34.57607176625971,34.57607176625971,1788600
2019-03-28,35.88148498535156,35.98733115369202,35.221718970272995,35.91676883598497,585400
2019-03-29,36.431888580322266,37.03167647615765,34.703084532858526,34.943000229548765,1769000
2019-04-01,37.751426696777344,38.37944065413229,36.1637498730811,36.90466518578322,19663400
2019-04-02,39.69192123413086,40.49634374045767,38.31593409299152,38.894553884973284,17414200
2019-04-03,40.1364631652832,40.36226583270639,39.16974263536131,40.277590505367726,15066200
2019-04-04,42.13340759277344,42.70497213028574,40.291702330347356,40.36226734893048,13309200
2019-04-05,40.39049530029297,41.61829707314899,39.70602939188565,41.20197286470233,17000800
2019-04-08,40.326988220214844,41.20197296055088,39.70602948425419,39.868324997513604,10764600
2019-04-09,39.70602798461914,40.36226786097619,39.5719584852807,40.08001316662339,9179900
2019-04-10,39.310874938964844,39.80481934573764,38.880437708659706,39.508454316742245,9081900
2019-04-11,38.73225402832031,39.663690793955965,38.68991770646984,39.30381859932507,7346100
2019-04-12,41.138465881347656,41.15963673392968,39.4661138835076,39.4661138835076,9281700
2019-04-15,40.771541595458984,41.52656994413188,40.42578235858749,41.328993237348165,5727300
2019-04-16,41.27959060668945,41.62535246453048,40.81387225623391,41.42777310642981,6681600
2019-04-17,41.15258026123047,41.66769282826994,41.067904923413415,41.597130495385805,6420700
2019-04-18,40.76448059082031,41.35721331792995,40.60924023388339,41.18080480023994,5178800
2019-04-22,40.849159240722656,41.21608931030969,40.404608986367904,40.559849355903346,4401700
2019-04-23,40.672752380371094,40.8138797501327,40.221146950558506,40.425781502123805,5687200
2019-04-24,39.50139236450195,40.84915324348946,39.42024595908956,40.56690124878611,5431300
2019-04-25,39.042728424072266,39.50138888447532,38.68285359592131,39.34614855140785,6260500
2019-04-26,38.98628234863281,39.23325319630115,38.77459266609133,39.021563513759666,4009800
2019-04-29,39.162689208984375,39.29323247538854,38.66874484276726,38.845153352717645,5935200
2019-04-30,40.0306282043457,40.36580606743989,39.23326079744917,39.34616216279711,6454100
2019-05-01,39.60723876953125,40.55984363120104,39.4308302624235,40.09412528010778,7644400
2019-05-02,37.186920166015625,39.861274234980925,36.71414388677295,39.19092125551898,13932700
2019-05-03,37.61029815673828,37.64557932447513,36.495397643926665,37.539735821264586,7401700
2019-05-06,37.72319793701172,38.12540915437284,36.48128311866132,36.79881899862548,6089500
