Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,CCI,CRWD,CCI,CRWD,CCI,CRWD,CCI,CRWD,CCI,CRWD
Date,,,,,,,,,,
2018-01-02,79.65385437011719,,81.13826845884043,,79.31748514233495,,80.82383550564461,,2036100,
2018-01-03,79.31748962402344,,80.07066484823505,,79.03230688046585,,79.52223563694577,,2078900,
2018-01-04,78.39612579345703,,79.52954837776379,,78.31568906404634,,79.18586518462908,,2240400,
2018-01-05,78.9957504272461,,79.27362482531139,,78.43269883664338,,78.55700813108787,,1769400,
2018-01-08,79.22972869873047,,79.5076030336952,,78.76905022921325,,78.98111016629855,,1776500,
2018-01-09,78.73981475830078,,79.46373979715109,,78.70325057719378,,79.19318494103806,,1031900,
2018-01-10,76.72158813476562,,77.89888327277367,,75.56622927230013,,77.47476334924933,,4849400,
2018-01-11,75.82215881347656,,76.91901709819388,,75.02510555888226,,76.7435157558241,,4380700,
2018-01-12,75.73440551757812,,76.10002493314603,,75.36878610201023,,76.08540261124351,,2430400,
2018-01-16,77.01410675048828,,78.07440128223327,,76.03424897123837,,76.03424897123837,,2844800,
2018-01-17,77.53325653076172,,78.23524517683013,,76.81664556200658,,77.07257805084771,,2616500,
2018-01-18,77.59176635742188,,77.74532586928645,,76.9336501787805,,77.29926965814677,,2062500,
2018-01-19,78.49849700927734,,78.71787091701765,,77.27001539953407,,77.69413531241322,,2867600,
2018-01-22,79.19316864013672,,79.24435513580397,,78.16211919738396,,78.60817533630272,,2837800,
2018-01-23,80.67759704589844,,80.7580337790577,,79.32480606471803,,79.6465474184445,,2996400,
2018-01-24,80.13645935058594,,81.10169994566348,,79.96096359643977,,80.78726703090898,,2405700,
2018-01-25,79.41986083984375,,80.59715596651368,,78.3595666201546,,79.98291236268531,,4370700,
2018-01-26,80.89696502685547,,81.07246639600285,,79.52223777533112,,80.69221900842743,,3328800,
2018-01-29,80.31199645996094,,81.27723190610928,,79.58806569116574,,80.81654767525562,,3214500,
2018-01-30,80.45823669433594,,80.73611112081538,,79.45644270513617,,79.71968364662013,,2954600,
2018-01-31,82.46182250976562,,82.91519271430715,,80.48747937107098,,80.50210169687057,,2814800,
2018-02-01,82.68119049072266,,83.70492616916005,,82.140075212557,,82.56419515602414,,3168300,
