Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AMGN,AVGO,AMGN,AVGO,AMGN,AVGO,AMGN,AVGO,AMGN,AVGO
Date,,,,,,,,,,
2018-01-02,140.8527374267578,21.207603454589844,141.50528136080416,21.246522147916988,138.79962827155953,20.457819451046934,139.53970829084105,20.6325566579147,2301100,33135000
2018-01-03,143.51063537597656,21.439525604248047,144.38599623900555,21.503066537478688,139.86596982121912,21.129763744115582,140.78112202213333,21.229840373093392,3084000,31161000
2018-01-04,142.90586853027344,21.446674346923828,143.92446378257327,21.584875837298434,142.24537108434862,21.320386307980897,143.7414381735573,21.571373218706047,2021100,19067000
2018-01-05,143.75732421875,21.573760986328125,143.94036194392365,21.78344626156752,142.46816744508433,21.40140524080562,143.9085240166711,21.601560055777615,2211400,28633000
2018-01-08,143.71754455566406,21.625381469726562,144.2347955170254,21.647620719636006,141.99069521487252,21.370423921854638,143.62204291682875,21.51815586554805,2356200,20971000
2018-01-09,145.92984008789062,21.325946807861328,146.84498034826555,21.75087709188466,143.33559485332086,21.301324563156516,143.66186689636777,21.68812998344754,3031700,26027000
2018-01-10,145.5160369873047,20.875600814819336,146.18448792116502,21.138501190004728,143.5345444234173,20.70880491183334,145.35688373771146,21.125792396895225,2542700,31607000
2018-01-11,144.79981994628906,20.92881202697754,145.5160155351836,20.95661108644078,144.11545014557552,20.77393111998658,145.5160155351836,20.934371838870188,2101300,17726000
2018-01-12,147.25079345703125,20.991561889648438,147.70439286155425,21.07336991187201,144.6326885098362,20.810469551348007,145.10219473575137,20.920078151631706,3111400,19881000
2018-01-16,147.64871215820312,20.908960342407227,149.1686517460687,21.206808771701144,146.55849968630864,20.78267229328003,147.71237588436975,21.062252115961524,3374600,33528000
2018-01-17,149.6143035888672,21.112289428710938,150.64086460004341,21.169476724355466,147.93521055597867,20.687359144345358,149.36761420958757,21.086079531708474,4018200,37365000
2018-01-18,149.27999877929688,21.42919921875,150.0519044452134,21.44985081682611,147.61682559917125,21.006651948577883,149.16859034002076,21.08448932454256,3084900,30319000
2018-01-19,150.62490844726562,21.158355712890625,150.97505282533416,21.400605983705415,149.2880067956723,21.132939643691714,149.8927939034008,21.377572907702536,3652300,29963000
2018-01-22,153.0520477294922,20.81841278076172,153.24303890011234,21.18853875584067,150.74428328596684,20.700067546079083,150.9830192135886,21.099581752031554,3579800,27230000
2018-01-23,152.78146362304688,20.88116455078125,155.9964022637181,21.00109746449246,152.47111060540135,20.500712691396014,153.5851952475617,20.78902919203217,3486700,35398000
2018-01-24,151.69920349121094,20.40142822265625,153.53744920662564,20.91054958886106,150.80792364236456,20.333121292865826,153.3862494044726,20.727869568552155,2765700,45405000
2018-01-25,151.2615509033203,19.641321182250977,152.6302906428664,20.479268521998396,150.32252613195078,19.61828809861418,152.3119720158708,20.471325713690863,2470300,59520000
2018-01-26,155.98049926757812,19.919307708740234,156.60917092063644,19.932014986444525,151.98570096843838,19.478491820996492,152.03344572333128,19.81049293251899,3920300,49014000
2018-01-29,157.56405639648438,19.496767044067383,160.13441613877916,19.816059471326263,155.69397309231053,19.33950306708225,156.13961900716336,19.719953455123818,4565700,50401000
