Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AVY,BALL,AVY,BALL,AVY,BALL,AVY,BALL,AVY,BALL
Date,,,,,,,,,,
2018-01-02,101.51384735107422,35.65253829956055,101.51384735107422,35.6709971933403,100.69773472342027,35.17261762330899,101.04875213119297,35.18184530986186,401800,2852100
2018-01-03,101.803466796875,35.56023406982422,101.94386978372255,35.698673974835344,101.25061204307579,35.39410759208008,101.64550925223267,35.698673974835344,640600,2587800
2018-01-04,102.47915649414062,35.39410400390625,102.77752368146946,35.846337929846186,101.98773606218872,35.34795854713834,102.16324144642833,35.65252489901736,534000,2166900
2018-01-05,103.69017791748047,35.6156120300293,104.00608630515471,35.698675271919406,102.51427028823517,35.30181795185257,102.74243266915178,35.49563100937177,437100,2379900
2018-01-08,104.07628631591797,35.6432991027832,104.62036375436757,35.83711568368904,103.58486585222263,35.50486271147698,103.67261855001085,35.597153639014465,664300,2605600
2018-01-09,104.3482894897461,35.53255081176758,104.6817522950929,35.82788601738035,103.97971758424794,35.514091921332614,104.1815547395231,35.73559508587887,481600,2447600
2018-01-10,104.06751251220703,34.93264389038086,104.4711869866937,35.49562764080017,103.33038179205276,34.86803954400548,104.24302460874512,35.440254498577175,347600,2584600
2018-01-11,104.92750549316406,35.42180633544922,104.98893305343783,35.48641070138458,103.9973148104179,34.78498684169511,104.3307777526038,34.923426780513104,324300,3639900
2018-01-12,104.73442077636719,34.97879409790039,105.58563583545023,35.50486009152597,104.4887105933536,34.78497753129653,105.23461841895924,35.50486009152597,498600,4122300
2018-01-16,103.00566864013672,35.4310188293457,105.3048264273705,35.569458708802415,102.60200094224386,34.9787884617089,104.89238145264721,35.07107936756512,620600,4402800
2018-01-17,104.32196044921875,36.03092956542969,105.02399517880261,36.86155849422503,103.24258991922534,35.92017622505168,103.59360728401727,36.270888094902126,483000,4190900
2018-01-18,105.85769653320312,35.800201416015625,106.41055127263496,36.252431934250666,104.47995836661111,35.735597056267764,105.26096879062877,35.92941013551135,583100,3354500
2018-01-19,106.48072814941406,35.735591888427734,108.11295351059732,35.938632623698545,106.00686231754851,35.52331994842873,106.55971025145874,35.80019623883295,685700,3923000
2018-01-22,105.94542694091797,34.84958267211914,106.831737686047,35.64329728283798,105.53298199264003,34.67422851048222,106.48072028144237,35.64329728283798,532600,3914900
2018-01-23,105.07667541503906,35.44026184082031,105.66463251420694,35.44948952621159,104.95382030658041,34.665006003031316,105.66463251420694,34.79421472255056,543300,3122300
2018-01-24,105.35747528076172,35.84634017944336,105.56808975125543,35.966321191107674,104.83972977144072,35.578691584451,105.42768010425962,35.58792278878751,501900,3009500
2018-01-25,106.14727020263672,36.18782424926758,106.67379302535288,36.27088749283566,105.506669555114,35.80942581094036,105.69095220830962,36.08630211594289,520800,2485500
