Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,CBOE,CI,CVX,CBOE,CI,CVX,CBOE,CI,CVX,CBOE,CI,CVX,CBOE,CI,CVX
Date,,,,,,,,,,,,,,,
2018-02-02,123.61418151855469,188.92164611816406,85.83805847167969,125.71650268292575,193.67102063568373,89.72530714552022,123.50402111105582,187.76664245048744,85.15760659713924,125.02797211967753,188.61672345799752,89.72530714552022,861600,2158300,13182600
2018-02-05,119.83186340332031,181.48336791992188,81.52371978759766,125.37683762900585,188.92159223823086,85.63537617171787,119.39120774565887,178.50807819259828,78.19385298366856,122.25549053274443,187.9421375640796,84.68708551942433,1719300,2260100,15414700
2018-02-06,107.35569763183594,182.57376098632812,84.82463073730469,115.37937257947304,184.80061174161483,85.15037595720696,99.14841031449232,177.02974263407967,80.1773020754451,115.2783875271584,178.35107433959945,80.49580691721012,7648400,3059200,18416300
2018-02-07,105.17992401123047,180.5871124267578,83.45648193359375,106.57534281057495,183.25747999824907,86.33753353298192,101.9117013203826,179.6076716986845,83.41305071557764,101.9117013203826,181.41870932062577,84.98387569210972,4190800,1729000,11535700
2018-02-08,102.04024505615234,174.88604736328125,81.29206848144531,105.46453361100109,183.0542302942335,83.89080597224874,101.96680010488205,174.7751574186342,81.22691613528933,105.03306028150425,180.41158121667053,83.3696092941583,3246300,1637100,9927500
2018-02-09,98.33135223388672,179.04400634765625,82.16071319580078,99.70841345609135,180.26368257478444,82.97146407192797,88.87552903977665,172.91786396158219,79.2651814532175,95.79755762388342,177.42700162969263,82.04488927515897,7012900,2870300,10922400
2018-02-12,101.60874938964844,178.8500213623047,82.50818634033203,104.03237638307074,181.8253121991165,83.86184400869735,99.46971278433334,178.22170607958273,81.7336317552774,99.6808652363482,180.20830692255214,83.10177017632914,2567300,945400,8358200
2018-02-13,103.02253723144531,180.5871124267578,82.00873565673828,104.17008820398574,180.71647225689645,82.24037808035027,100.56218766615481,176.54922463677727,80.9735823681117,101.65465843332379,177.41777543961453,82.04492650627049,2403500,842100,7065900
2018-02-14,105.57469177246094,180.6887664794922,82.25484466552734,106.14387958870857,181.12304896216864,82.55887980181285,102.19630135557837,178.76683879213294,80.64058824902465,102.44416928924215,179.21960528022427,81.43685865127905,2331900,645400,7031900
2018-02-15,107.82388305664062,177.35313415527344,82.26945495605469,107.94323283650776,182.31502564385178,82.62768705077828,105.22583306277605,176.22584939226002,81.03391260079721,106.92420704584649,181.43722563308992,82.51071569603404,2075500,1654500,5405000
2018-02-16,102.31563568115234,179.08102416992188,81.98434448242188,107.76879981198961,180.27299596870753,82.56921808808693,101.75563028031777,176.8264545311599,81.30443128638767,107.26387461317324,177.37162703173527,82.13787254891113,2804000,1019400,5950400
2018-02-20,101.70055389404297,177.96295166015625,81.13628387451172,103.76614559636353,178.72062665328863,82.43762179021554,101.01202332660279,176.1888538096967,80.84384707173412,101.86580151039243,177.93523270303947,82.08669651132881,1707200,919600,6810900
2018-02-21,102.17793273925781,177.0851593017578,79.73259735107422,103.83040179724767,180.46701347442075,81.92586525321873,101.67300755248344,177.0482053874798,79.73259735107422,102.12284553445853,178.2771309999229,81.25326443522557,1400500,684500,6892300
2018-02-22,100.94774627685547,177.316162109375,80.3393783569336,102.88481255578614,180.08817098507654,81.47256865924696,100.60806872415733,176.6416438973875,79.61560173129254,102.21463981778554,178.1477732315852,80.09081074767451,992900,1105000,8176700
2018-02-23,99.83692169189453,179.9865264892578,82.31332397460938,101.09463991652157,180.0696974692287,82.42298846166825,99.39625909365981,177.45476745697925,80.60257805645386,101.08545754878278,178.51736519837362,80.7561061072293,2064200,1116800,6460200
2018-02-26,102.20547485351562,180.9936981201172,83.7828140258789,102.78383798459421,181.87149808223197,83.82668316700237,99.9379131585664,179.35820898914247,82.50340803549926,100.01135809701617,180.4392907234311,82.7446687894922,1609000,973300,7405800
2018-02-27,101.15892028808594,181.8899688720703,83.05902862548828,102.75630935517574,183.95972625775187,84.84288771833435,101.13138018411647,180.7257162434597,83.05902862548828,101.84745090370515,181.26163959487073,83.98020240366893,1271500,1224900,6059700
2018-02-28,102.82975006103516,181.00291442871094,81.8235092163086,104.1884464975297,183.71948501414215,84.41156588425235,101.51695146123166,180.98443042428121,81.79426497637061,101.89334454011767,181.7606035195218,84.08988482270287,1800900,2302400,7441000
2018-03-01,102.48004150390625,178.7206268310547,81.91122436523438,103.74079884550724,181.22468072002053,83.27105055292647,102.2131655547636,177.1221058726853,81.12895924244525,102.72850834151139,180.55939755022754,81.53836735821758,2780200,1735900,7516700
2018-03-02,105.82978820800781,178.3879852294922,81.61878204345703,107.09054560379187,178.97011152779774,82.01357080437295,101.87267157964854,176.650855386399,80.29551263247788,102.17635874389873,178.13850051605203,81.51643002148997,1907400,884600,6607300
2018-03-05,106.15186309814453,177.72271728515625,82.72273254394531,107.27458008360423,178.58204732766197,82.8543288046796,104.09968967542635,175.22791223451947,81.16550919562837,105.37884898941255,177.2607158276618,81.44332662260474,1957400,951700,7814900
2018-03-06,108.74700164794922,179.376708984375,83.08830261230469,109.69486727107841,179.54302275870586,84.45543607551919,105.9770271817803,176.44762113226705,82.6277127693874,106.15187161315113,178.15701824261376,83.23451824568768,2139400,1067000,7957900
2018-03-07,109.31758117675781,179.48756408691406,83.22718811035156,109.60285925584687,179.6538778420207,84.13374269360294,107.87277464621087,177.43627651227325,82.34257088743938,108.22247058254648,177.87055900504998,82.57651919781476,1488400,1276600,6660000
2018-03-08,110.32984924316406,158.92848205566406,82.86896514892578,111.02924803824013,168.69519844726486,83.89249121172489,109.41879481312978,158.05991716530758,82.32064821290143,109.8697197502754,168.3625568743446,83.78282670896635,1257500,17357000,6095100
2018-03-09,114.60903930664062,160.22239685058594,85.6982650756836,114.61824386112883,161.45160820520636,85.82254888384725,110.5967101139687,159.02091090150665,83.51961710648517,110.6335213109036,159.9821053017478,83.57079312030356,1432700,6222900,8833300
2018-03-12,113.94646453857422,154.6309356689453,85.38391876220703,114.60905211541791,160.44427570157728,86.52441626856934,113.2470657606816,154.3906440279945,85.21576577145865,114.26855377147915,160.41655028540796,85.90299148825062,1253500,8525200,6877000
2018-03-13,110.35745239257812,151.9321746826172,85.14265441894531,114.62745338960384,155.26860174857424,86.40012883664876,109.93413411505611,150.66600071685482,84.80635402919623,114.62745338960384,154.82498112083448,85.70559627182735,1141100,7182900,6793100
2018-03-14,109.77770233154297,154.23345947265625,84.1702880859375,110.93723069424426,154.91737156807946,85.8664146153494,109.46481060528166,151.2020264429635,83.97289647843913,110.93723069424426,152.2371457889727,85.52280741546463,818800,4874000,5051000
2018-03-15,109.15193176269531,154.251953125,84.49927520751953,109.89733938253018,156.7288642898642,84.9598593090353,108.25927931764778,154.13181439447354,83.89246994680019,109.77770822780968,155.00058142761742,84.33843472127904,938200,4285800,4519700
2018-03-16,109.71328735351562,155.8878173828125,84.3676986694336,110.21022809340656,156.34992629096186,84.9452598332854,108.41571869585275,154.1318091728228,83.75358081279605,109.46481347306042,155.08375239541493,84.3676986694336,1218000,3912400,14909400
2018-03-19,109.07830810546875,153.82679748535156,83.26374053955078,110.84520386174148,156.21128086288095,84.24340287383771,107.87277095212947,152.93030518092388,82.77391216129102,109.6948800067171,155.6197820942069,84.1264259357514,1275400,3804300,4803500
2018-03-20,110.33905029296875,152.4959259033203,83.70970153808594,111.85747897545824,154.5846529024498,84.58700622266208,108.58135231589446,151.90442711845972,83.66583797718728,109.14271084106342,154.27965935834993,83.74625822401293,1166800,3868100,4587200
2018-03-21,107.97396850585938,154.39060974121094,85.566650390625,109.05066963493222,156.7103916943871,86.34891533499372,106.75002259622056,151.85824750801302,83.92901272328382,106.95248065899,153.0597336508426,84.06060895587696,1441300,5671900,6829600
2018-03-22,103.63957977294922,152.8101806640625,83.12482452392578,107.93718797723089,154.76028095201815,84.61624688701565,103.44632620931343,152.32959752094848,82.96398961482512,107.2285845562134,153.5033440730167,84.47734375743931,1039200,4238100,6297200
2018-03-23,102.80215454101562,151.5717010498047,82.59845733642578,104.76230411233765,154.19647590291015,84.63819122354124,102.48006522474493,151.5717010498047,82.39374768237174,103.65799587911802,153.2537840135543,83.61467084210973,1030200,3333400,6227200
2018-03-26,105.45248413085938,155.89707946777344,84.33114624023438,106.09666969656182,156.07268313740315,84.50660610338672,103.30828582011803,151.67341070368485,82.7958598876723,103.93406227253264,152.5052012306765,83.51963670372312,818200,3101200,6868700
2018-03-27,103.12421417236328,152.99497985839844,83.82669067382812,105.76535984755431,157.23714948667674,85.43508468894716,102.26837308061988,151.83047072457327,83.32954979279293,105.40645942401854,156.3036806572955,84.62357522758431,1014000,4070200,5530800
2018-03-28,102.98619079589844,155.5643310546875,81.955078125,104.4678013659197,156.78429109342807,84.2653221083061,102.58127457841584,152.9580303544006,81.92583389483285,103.12422403275008,153.65119363395226,84.02406139275199,814200,3036700,6985300
2018-03-29,105.00155639648438,155.02830505371094,83.3734130859375,106.16108476753078,156.55325884376768,83.6585374278823,103.15183373665168,154.362867082882,82.08669453141235,103.49233211335323,156.06342451835818,82.09400698519163,1472700,2736100,6627800
2018-04-02,103.5107192993164,152.17247009277344,82.05744934082031,105.94939965295623,156.56250507446381,83.62929221903052,102.42481356748101,151.3868933469911,80.81459994564082,104.98313206595306,156.0541965164353,83.26374762306385,1105600,2757000,6228600
2018-04-03,102.1395492553711,155.12997436523438,83.95097351074219,103.5475444683313,155.82313776435973,84.0606380054285,100.46467807731749,152.72700227395492,81.94778510259138,103.2070531157447,152.72700227395492,82.26215367921593,1894000,1697600,6717300
2018-04-04,102.34201049804688,155.99874877929688,83.69507598876953,102.89416453673788,156.75661430246882,83.9217118069215,100.32664088475426,152.95807778845816,82.19634122144838,100.91561314984678,153.00429150858162,82.64961843551902,1661300,2533900,5727200
2018-04-05,102.70088958740234,156.2205352783203,85.74945068359375,103.81440198950243,157.09853937723145,86.18810307651114,102.2315555927922,155.15769043791914,83.8559268049216,103.42789494500846,156.81203411255518,83.98752308057358,1020700,1434700,7204900
2018-04-06,100.62110900878906,155.10226440429688,83.89981079101562,102.20395550705298,156.99689993530566,85.54476173878305,99.82048822540148,154.09485611271373,82.89821642815602,101.46775256854737,155.5273967673971,85.08417190363616,1301900,1625300,7094500
2018-04-09,101.256103515625,155.21315002441406,84.7917251586914,103.1150307535011,157.02460913684175,85.661717485988,100.98003000950818,155.0745088836256,83.98752260219439,101.10886571656658,155.92480172694763,84.2945842954786,931000,1475900,6933800
2018-04-10,101.48615264892578,156.97837829589844,86.88993835449219,102.68249205421358,157.85638226977068,87.60640812617414,101.08123647710191,154.89888851978085,85.97607698017534,101.79904433288561,156.86746258484453,85.97607698017534,893800,1759700,7612800
2018-04-11,99.80208587646484,156.1928253173828,87.1823959350586,100.99842538648916,157.00614158329745,87.27743553269343,99.41557878098706,155.41648566488936,86.08576202392578,100.92480298134511,155.8785946155325,86.77298772645493,1181700,1733900,6246800
2018-04-12,100.92479705810547,157.63458251953125,87.16776275634766,101.82665391564294,158.2353325388328,88.22052735091067,99.59042439302364,155.95251349086402,86.74372970607364,100.23460284767998,156.88596837308168,87.51868242861279,675600,3035600,6702000
2018-04-13,99.71006774902344,158.64195251464844,87.6722183227539,101.2653078071844,159.45526855190965,88.30826795504524,99.43399424362894,157.81939937785182,87.160458097532,101.18248084085245,158.6604408161613,87.37978151786933,895000,2611000,5508100
2018-04-16,100.13337707519531,161.81204223632812,88.24244689941406,100.98921820494138,162.38505271747644,88.9808484083456,99.92172144218281,158.7066700922215,87.56253385367386,100.38185093084158,159.16877895829424,88.16933910930835,568200,2200000,4598000
2018-04-17,101.31130981445312,161.1651153564453,88.79808044433594,101.52297247343937,164.33517585527107,89.1928692233451,100.40025537146663,161.0726879292281,88.14009914598735,100.88799151749961,163.4202091970695,88.41791657071626,763900,2260000,6488300
2018-04-18,100.61193084716797,161.93218994140625,90.52346801757812,101.84507469263907,162.52368870720554,91.3057332686843,100.58432419704845,160.6197883930475,89.48532265214155,101.45856754892603,161.36841657850047,89.52918622095014,563500,1566200,9132500
2018-04-19,101.1180648803711,158.71595764160156,90.44304656982422,101.59660353231067,161.3869471723964,91.38615233121453,100.12419041291884,158.47566603174505,90.07750196049936,100.29903486330252,161.33149634723318,90.63313132844821,988300,2026700,7159400
2018-04-20,101.375732421875,157.0615997314453,89.41950988769531,102.04751754427843,159.47380913048428,90.26026350446266,100.89719382137781,156.775094425066,88.79808524148203,101.40333906786161,159.03942556841028,90.20177503527925,562800,2986800,7561200
2018-04-23,99.33275604248047,159.28897094726562,90.34801483154297,102.01991056536261,160.68453498911114,90.36994661756566,99.22232243787562,157.34810759150182,89.04667680169007,101.90947696075776,157.4867346444363,89.19289242702038,818900,2376200,6113100
2018-04-24,97.1333236694336,158.30926513671875,89.58767700195312,100.19778028009408,160.29634192316,91.41540011956005,97.068905831276,157.3388477018267,89.01011582745714,99.83887989307063,159.37212409759056,90.91825920846023,1069900,2020900,7980500
2018-04-25,97.7959213256836,158.6881866455078,89.71925354003906,98.09040392630305,159.31666205587166,89.8508497986498,96.0106236311239,156.0634115904704,88.54951211781417,96.86646478620844,158.66969834161492,89.44143611754579,1061100,1380200,5331100
2018-04-26,98.34806060791016,159.10411071777344,90.81590270996094,99.12107463079913,159.93591531472126,90.87439118552271,96.461527257118,157.76399754221165,89.41221276308642,97.95234904256915,158.6327646512155,89.68271220146559,964300,1249800,6268400
2018-04-27,97.7222900390625,160.76768493652344,92.57051849365234,98.88181114099098,161.719628150896,92.88488707949274,96.77442454197045,159.13181546711513,91.15220363040476,98.16401035760157,159.17802917801995,91.75169656412737,853600,1490600,8836600
2018-04-30,98.26526641845703,158.7991180419922,91.46656799316406,99.67326173018456,161.50706957819244,93.50630747998457,98.10882405515838,158.75290432891995,91.42270442713604,98.10882405515838,160.81390618944485,92.86294543014516,803800,1494700,7631600
2018-05-01,98.73458099365234,158.10597229003906,91.2837905883789,98.83581003717393,159.86198076310512,91.32765415195182,97.44621709330194,157.85642949356864,89.98245280988593,97.90634655621149,158.97472532145852,90.67698526270533,919700,1949400,7093700
2018-05-02,98.27445220947266,159.2981719970703,91.744384765625,100.1333721632177,160.45344418488196,92.46085465629888,97.94315843220824,156.57173245432355,90.72085874084866,98.32966549867724,157.69927923782322,90.80127900136617,1904000,2184400,5909100
2018-05-03,97.04129791259766,159.77879333496094,92.12454986572266,98.46770201183053,160.81391285897166,92.20497012238322,96.20386596697792,153.65122421151744,90.53077521754564,98.17321944553306,159.64015218999432,91.08639898276857,1857000,3118500,6727700
2018-05-04,94.31735229492188,158.1983184814453,91.77363586425781,99.8481113991375,160.31478459694537,92.73136103031014,93.76519824438404,157.29258921887524,91.17414288143775,99.8481113991375,159.65858392249388,91.53968751920043,2096800,1854700,5403100
2018-05-07,94.93391418457031,159.5107421875,91.3423080444336,95.84496855550502,159.58468130169356,93.87187102782693,93.77438597182352,155.59206785235008,90.9767633579459,94.25291752413736,158.50334819869545,92.54860104762761,1315300,2504500,6999700
2018-05-08,94.20691680908203,157.7639923095703,92.53396606445312,95.26520904733903,159.19653287142793,92.66556235244306,93.86641844988326,156.8952252293813,90.38456188654018,93.95844294612051,159.19653287142793,91.33498014177513,1149600,1814600,8937000
2018-05-09,95.62413024902344,156.72885131835938,94.10578918457031,96.54438938557367,157.8379098232113,95.34863841474855,94.00447220280944,155.99871138180808,93.64519948502898,94.39097935511573,157.64383198864533,93.88646022500139,1165000,2827300,11442700
2018-05-10,97.0045166015625,158.0966796875,94.17888641357422,97.30819677328485,159.0671111063815,94.88072557725518,95.50448975190734,154.96358220535788,93.86451235578592,95.95541475199676,155.27781284310825,94.81493024732241,846900,1948700,5446000
2018-05-11,98.30207824707031,160.56434631347656,94.92462158203125,98.64257664671504,161.0634317975691,95.59722232530322,96.32351974836149,156.81202449190536,93.95958961317535,96.8572717193657,157.57912691934854,94.5956336643653,1019000,2322900,8092300
2018-05-14,99.48920440673828,164.0856170654297,95.32669830322266,99.71926916449671,164.1410819778127,95.83115151948398,98.28366732281023,160.6013262181203,94.89535845227262,98.51373208056867,161.24827583814832,95.22434628510682,1247400,2797800,6212400
2018-05-15,99.48920440673828,162.71778869628906,94.85150909423828,100.814379658153,163.98396260907282,95.23898544621872,99.05668153878935,161.8675099860125,94.49327139943931,99.33276205650715,163.75290815185272,95.21705366444888,1100700,1374400,5201700
2018-05-16,99.80208587646484,163.72518920898438,94.71990966796875,100.69473823103421,163.91004406401436,94.83688661075304,98.90944054291447,161.62722480835947,93.79874134349683,99.34195637584303,162.81022254783502,94.52251247146218,731400,1489400,5405100
2018-05-17,99.73766326904297,165.3518524169922,95.47212219238281,99.9953416747541,166.35000958944357,95.55324370611741,98.59654412782544,163.30008724625014,94.67565949011875,99.7928835807761,164.1873286645749,94.95588823981119,728000,1592700,5241600
2018-05-18,98.06279754638672,164.57545471191406,94.29219818115234,99.83889771086776,165.97101837987387,95.24352230134434,98.05360001144975,164.492264399994,94.24795211781509,99.39717731924601,165.30558049917224,95.07390864094698,1893300,1064600,6385800
2018-05-21,97.99837493896484,164.00245666503906,95.40574645996094,98.82660940931906,165.7030141452218,95.4352513315472,97.81432595489443,163.4479344097336,94.59454253632163,98.24684879058046,165.4349971705243,94.97801584445159,914700,1357100,5081200
2018-05-22,96.11186218261719,163.808349609375,94.5650405883789,98.45851866357603,164.834231816618,96.1579661189422,95.66093017067921,163.63274599064397,94.46917788478837,98.45851866357603,164.19651934962332,95.19926031335437,992600,1262400,5444200
2018-05-23,95.55970001220703,163.66973876953125,94.91165924072266,96.22228767674171,163.93776984847332,94.97802833130021,95.1271841399321,161.87675385020594,93.3261153952568,95.90940295794458,163.30929436530727,93.724341191535,711500,1103600,6017200
2018-05-24,94.58422088623047,162.5237274169922,93.37036895751953,96.2314853734032,163.93777971112974,93.95296651382613,93.93083782500874,161.53480747010778,92.80989443318295,95.21920185631346,163.9100543016326,93.95296651382613,1925400,1433100,5906200
2018-05-25,94.8695068359375,162.56993103027344,90.11077117919922,95.11798072362694,163.56808810406196,92.00605434315504,93.94924773994344,161.77510303276298,89.39542985588402,94.57502420606019,162.64387015823334,91.84381128511573,883700,1292200,8936600
2018-05-29,93.85720825195312,159.5015106201172,89.52078247070312,95.39404603291,161.73811601789996,90.28774594542405,93.4430945332694,158.697445641839,88.53995369401531,94.76826966668706,161.56251237840365,89.30691716873623,925000,1448500,7385700
2018-05-30,91.12405395507812,160.1854248046875,92.30101013183594,93.59034864996453,160.78616069223008,92.67711277457576,89.47679632717944,158.3554635332827,90.22135595327534,93.20384150892751,159.5199869064391,90.44997365190274,2159300,1390300,7125300
2018-05-31,90.02593231201172,156.5347900390625,91.66680908203125,91.54851256417169,160.52741836142803,92.05028801874067,89.95211565801185,156.2944984483902,91.04733618253974,91.05944291037457,160.52741836142803,91.50456604582143,2187300,2019500,7460700
2018-06-01,90.81952667236328,157.87490844726562,91.33495330810547,91.41933191535162,158.12443712650466,92.58864600600614,90.0167168144053,156.56250661911238,91.02521964946416,91.21632026016644,157.31113496416745,92.54439432162441,1000800,1162000,5749900
2018-06-04,90.49656677246094,158.041259765625,90.16238403320312,91.23478977457026,158.63275865328154,92.48539762979217,90.02594943261084,157.54218830828341,90.09600932257753,90.72726058059307,158.2630771369134,91.8364254654794,1071100,1011400,5760500
2018-06-05,91.6315689086914,157.88417053222656,90.50899505615234,92.12063857811881,159.58472835272872,91.23170691171161,90.5057821766882,157.126304965131,89.63878696631137,90.5057821766882,158.26310331577434,89.97801986555027,837300,1308700,5672600
2018-06-06,92.57279205322266,161.67343139648438,90.98833465576172,92.70197999605487,162.4867476658885,91.21695239297696,91.44700537407202,159.42758865589715,90.01488209739054,91.63156460684296,160.8139155137745,90.79659800700772,1019600,2680500,6213400
2018-06-07,94.96279907226562,163.68821716308594,93.62845611572266,95.24885713097765,164.40910592787895,94.38067276624749,93.16338321077058,161.78433072773794,91.74792574222147,93.20952478678944,161.9506831646388,91.8437940647213,1717700,1460800,8607200
2018-06-08,95.92249298095703,164.3351593017578,93.24497985839844,96.43002222983246,164.54772544001108,93.93819241471462,93.94775433296061,162.74550361037677,92.6845054632956,94.53832998244269,163.63275887397427,93.74645576424717,1257500,1667200,5108800
2018-06-11,96.81754302978516,167.2372283935547,94.0709457397461,97.1589722850608,168.30008745406164,94.53555185671945,95.3041927224354,164.50155127078875,92.8172586612216,96.23619736398344,164.8897211016226,93.48834825870753,1896300,1912900,6085100
2018-06-12,97.44507598876953,165.26861572265625,93.71695709228516,97.47275812295887,167.85641399818851,94.6756628561031,95.59029555569437,164.99134759243697,93.16385891156072,96.67917075518412,166.89523379619695,94.12993526677626,1483100,1500300,4543000
2018-06-13,96.43000793457031,162.82867431640625,93.70960998535156,97.88799443318504,165.89708397582845,94.26270833789587,96.3377318230589,161.39614810441938,92.98689232907441,97.62038878165075,165.89708397582845,93.51786764774214,914700,3729600,6317900
2018-06-14,95.79328155517578,162.0431365966797,93.2966079711914,97.62037936378402,164.00247415882566,94.36592893044569,95.20270605021895,161.32224771617516,93.20073401354941,96.59609843232741,163.521876871007,93.9381982961816,967900,2237100,5056800
2018-06-15,94.87975311279297,161.7843475341797,91.47505187988281,96.27314574370686,163.58656963338024,93.74644276351987,94.55678317588355,161.55329305729637,91.32755567720226,95.4149644597952,162.3481210218728,93.7316903300494,1620800,3593500,13223800
2018-06-18,95.54412841796875,160.74923706054688,92.89837646484375,95.67331636025901,162.05238788260874,93.64321696474535,93.8185365599278,160.01911101342213,91.51931623257538,94.69517707142859,161.31301062950956,91.70368230299813,851500,1585500,7696800
2018-06-19,97.07594299316406,160.22239685058594,92.5812759399414,97.46351390684477,161.18357714838277,92.83938733929504,93.20029017808255,159.81573876605654,91.35708240814056,94.77823484023212,159.9821053017478,91.68156852527457,1440600,2344200,5947800
2018-06-20,96.17162322998047,162.40353393554688,92.39689636230469,98.27554935739444,162.69927626366035,93.25972818264295,96.04243527761051,160.61978645705588,91.66680833174199,96.92829853966822,160.61978645705588,93.00899303884783,994700,1420500,7980700
2018-06-21,95.92249298095703,161.73809814453125,90.40576171875,96.5592102131431,162.74549205695945,91.88069057786453,95.08277108943788,159.55694379974156,90.08865741539118,96.16241653862697,161.99687797336705,91.81432147987978,789100,1976600,7290800
2018-06-22,96.8729476928711,160.88783264160156,92.25677490234375,97.27896401070474,162.71777989512097,93.340848230711,95.76561318188463,160.73995441239245,92.05028581625581,96.50383618920894,162.15400648589983,92.48539264171734,1437500,1867400,8535200
