Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AMP,AWK,AMP,AWK,AMP,AWK,AMP,AWK,AMP,AWK
Date,,,,,,,,,,
2018-01-02,146.379150390625,77.41203308105469,147.07697130693327,79.4976751297412,145.46595199913034,76.98620999318973,147.00804893740187,79.08054406797457,812400,1139600
2018-01-03,145.65545654296875,76.86457061767578,146.6203432351838,77.71621041228946,145.31084476318102,76.39530715236086,146.41357616731116,76.91671615943596,798700,946800
2018-01-04,146.18968200683594,76.13459014892578,147.67148074505437,77.1861000648613,146.11214923632076,75.90864384209043,146.23276015010114,76.70813799849314,870200,931300
2018-01-05,146.6892852783203,75.38725280761719,146.87019498459293,76.49959392079639,146.15514023436054,75.04833658188528,146.7323633997747,76.28233958993869,819200,1140900
2018-01-08,148.17974853515625,76.03898620605469,148.41235996071833,76.05636362852663,145.79336169483898,75.43067696843563,146.7841062729875,75.60447771344866,1006300,1284300
2018-01-09,149.97166442871094,75.35246276855469,151.77221719839417,76.07374846493039,148.94646541139286,74.62249167589025,149.01538778980748,76.03898698955491,1639400,864400
2018-01-10,151.47930908203125,74.4747543334961,151.69468658800943,75.17866261275447,149.42030065070404,74.17929173559209,149.83382178141417,75.17866261275447,901900,829000
2018-01-11,154.1930389404297,73.64051055908203,154.56349503486845,73.85776484399913,151.91004295302034,73.01481715770882,152.15987504112255,73.74479500266911,726800,1394200
2018-01-12,156.8292694091797,70.24264526367188,157.1135692772128,73.53622046876481,153.99490738734468,70.01669898865872,154.7616507360647,73.3537276955104,1153200,4003600
2018-01-16,152.7543182373047,71.4505844116211,158.4316653223057,72.64982557896758,152.39248565684372,70.35562104921617,158.164599356651,70.60763679461506,1618500,3111500
2018-01-17,153.7537078857422,71.70260620117188,154.4429185916667,71.95462196781438,151.33286661926297,71.24202817699148,152.8921977897367,71.33761396288727,1202400,1482100
2018-01-18,152.97833251953125,71.61569213867188,155.84714916719574,72.2413787918164,152.6854091374739,71.1116607016271,153.77953048612608,71.66783103558225,752500,1561100
2018-01-19,154.0465545654297,72.1371078491211,155.43358577318767,72.58899380209941,152.52167864427574,71.58962285927211,153.3573441440452,71.98936991038823,1246700,1323900
2018-01-22,153.297119140625,72.09366607666016,154.46014996294358,72.78019045989082,152.3236084585228,71.83296489484887,154.12416152819355,72.51948264800447,1131800,1317800
2018-01-23,153.61585998535156,73.1712417602539,154.00353689153454,73.605750337524,151.8583852093752,71.98069250178168,152.7198952878265,72.00676195560592,1142100,1114000
2018-01-24,155.3388671875,72.78018951416016,155.51979007295063,73.42326037702846,152.676804422037,72.6759050647457,154.4601232999959,73.1712445968331,1537100,853500
2018-01-25,149.15322875976562,73.4580078125,155.36470842548349,73.52753076548115,148.53294051538225,72.30221358196485,154.5635104447545,72.97136040177939,1920100,764800
2018-01-26,154.93394470214844,73.81434631347656,155.01147744192866,73.86648524025676,148.78276424654646,72.84973638757998,149.70458619370623,73.56233045057702,1487300,869500
2018-01-29,152.87493896484375,72.77149963378906,155.92469156865928,73.56230848085485,152.55618448792018,72.3022295426855,154.67549161678306,73.56230848085485,887700,829800
2018-01-30,148.1883087158203,72.22402954101562,152.37524722989156,73.02352387916523,148.04185361469075,71.98939115324993,151.61712747966783,72.06760615919714,1190600,1030600
2018-01-31,145.33670043945312,72.27616119384766,149.72178216073428,72.36306159055121,144.25120282529753,71.71129867016165,148.756895392596,72.36306159055121,1458800,1175200
2018-02-01,147.3871307373047,71.12034606933594,147.46466348149804,72.57160945680432,144.92321163889991,70.8509529286421,145.25920000933698,72.3717326352721,1172500,1334000
2018-02-02,144.3029022216797,70.58158111572266,147.36126486803474,71.51142929497611,143.6998479459921,70.39039626259245,146.44806651547967,71.00739770582834,1095400,1101800
2018-02-05,138.17759704589844,68.49592590332031,144.40631105603103,70.85965341907233,137.69515351891724,68.31343311233456,142.81252534336815,70.39038340079149,1739300,1883700
2018-02-06,138.32403564453125,68.98079681396484,139.42676733028506,69.24288457734914,132.6983767155282,67.08504954301372,133.1205213239803,68.15959470951819,1900200,2169600
2018-02-07,137.9363250732422,68.10718536376953,141.58050759468384,69.66222266793237,136.98004873549135,68.10718536376953,137.2643485273195,69.01574790820418,1313200,1268700
2018-02-08,131.3802490234375,66.4472885131836,138.61692633435862,68.54397006644429,131.33717090283506,66.42981911068848,137.92772898710655,67.94117237027552,1608300,1572000
2018-02-09,132.5691680908203,68.0896987915039,134.08542101655513,68.73617338827215,128.03761690384485,66.73559002047271,133.34452186231655,66.92778679212024,1484600,1775400
