Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,ADSK,AJG,ADSK,AJG,ADSK,AJG,ADSK,AJG,ADSK,AJG
Date,,,,,,,,,,
2018-01-02,107.12000274658203,55.80200958251953,107.16000366210938,57.04065901303085,104.38999938964844,55.685327771443745,105.33999633789062,57.04065901303085,2040600,790300
2018-01-03,109.37999725341797,56.2238655090332,109.77999877929688,56.47518437658227,106.98999786376953,55.900739294205664,107.0,55.900739294205664,1953800,989800
2018-01-04,112.06999969482422,56.74446487426758,112.20999908447266,57.031687447695546,109.2300033569336,56.22387181995243,110.12999725341797,56.51109439338039,2158700,931600
2018-01-05,110.83999633789062,57.00475311279297,113.3499984741211,57.07656046200364,110.41000366210938,56.63674900799541,113.06999969482422,56.762411869114096,2384200,811700
2018-01-08,111.41999816894531,57.04065704345703,111.73999786376953,57.17529411185001,109.04000091552734,56.753434493250694,110.41999816894531,56.91499760573711,1782100,1004100
2018-01-09,112.11000061035156,57.11247253417969,112.30999755859375,57.5253511569975,110.6500015258789,57.0675946463058,111.56999969482422,57.2201801498697,1848900,648100
2018-01-10,111.47000122070312,57.0586051940918,112.61000061035156,57.31890168338606,110.55000305175781,56.87011604969085,111.70999908447266,57.1663127874691,1645000,768200
2018-01-11,113.26000213623047,56.90602493286133,113.95999908447266,57.16631802202723,111.47000122070312,56.609824743998196,111.66999816894531,57.085536463606644,2716000,834500
2018-01-12,115.91000366210938,57.33686065673828,116.08999633789062,57.40866458660688,113.06999969482422,56.51109320748934,113.56999969482422,57.15734569612216,2553000,836500
2018-01-16,111.9800033569336,56.92398452758789,117.08000183105469,57.65999290488956,111.72000122070312,56.80730269447776,116.23999786376953,57.38174792320457,2699000,970900
2018-01-17,113.0,57.48945617675781,113.0999984741211,57.57023432315464,111.05999755859375,57.02271517115298,112.87999725341797,57.30096356327479,2932200,637200
2018-01-18,112.55000305175781,57.47149658203125,114.1500015258789,57.62408207901319,112.05000305175781,56.95988114961864,112.27999877929688,57.42661869609322,1625200,782200
2018-01-19,115.29000091552734,57.704856872558594,115.91000366210938,57.9651533585612,112.37000274658203,57.417634344542826,112.95999908447266,57.57919744454702,2804200,1123300
2018-01-22,117.43000030517578,58.11775207519531,118.44999694824219,58.12672970722102,114.02999877929688,57.70487002506097,115.25,57.82155184968802,2905900,748800
2018-01-23,118.7300033569336,57.947200775146484,119.06999969482422,58.58447557461913,116.5,57.83949660211905,117.13999938964844,58.14466755626417,1985400,1406900
2018-01-24,116.9000015258789,58.44985580444336,119.23999786376953,58.701174716990266,116.63999938964844,57.73179589894354,118.91000366210938,58.18955925989784,2221700,1533200
2018-01-25,116.87000274658203,58.92555236816406,118.41999816894531,59.140967545027756,116.56999969482422,58.413937043159656,117.94999694824219,58.66525589082147,1690400,1123300
2018-01-26,117.77999877929688,63.269813537597656,118.8499984741211,63.269813537597656,117.12000274658203,60.24500194519076,117.55000305175781,60.40656509018038,1836300,2859500
2018-01-29,116.37999725341797,62.62355041503906,118.47000122070312,63.3236618240826,116.19000244140625,62.453016514206574,117.69999694824219,63.0184840025109,1058800,1544600
2018-01-30,115.0199966430664,62.22860336303711,116.3499984741211,63.18900412532243,113.7699966430664,62.21064810696239,115.45999908447266,62.408114836241865,1556400,1293200
2018-01-31,115.62000274658203,61.322086334228516,116.63999938964844,62.80308072055051,114.9000015258789,60.855352154163185,115.6500015258789,62.27350995970435,1119800,1363200
2018-02-01,115.56999969482422,62.10298156738281,117.69999694824219,62.2196634108278,114.08000183105469,61.07077285161349,114.72000122070312,61.30414338643136,1596400,1106100
2018-02-02,111.63999938964844,61.54646682739258,115.13999938964844,62.605601287973535,111.5999984741211,61.53748919652702,114.12000274658203,61.83368938375728,1808300,849900
2018-02-05,109.18000030517578,59.482059478759766,116.1500015258789,61.76189187934446,109.18000030517578,59.428207380832625,110.5999984741211,61.24130562088575,2890800,1778200
2018-02-06,112.62000274658203,58.7011604309082,112.6500015258789,59.34741281899446,104.61000061035156,57.534315080427454,106.48999786376953,58.36007897723763,3144800,2423900
2018-02-07,110.54000091552734,59.338436126708984,113.55999755859375,60.36166680803723,110.51000213623047,58.54857588874908,111.7699966430664,58.665257686470646,1599700,1247800
2018-02-08,104.80999755859375,57.803611755371094,110.80000305175781,60.15524493808176,104.80999755859375,57.77668570334429,109.16999816894531,59.40128808962032,3056500,2399500
2018-02-09,105.94000244140625,58.28828430175781,107.91999816894531,58.72809233558754,101.55000305175781,57.03168307146138,105.80999755859375,58.243402996133526,3923900,1914500
2018-02-12,108.37999725341797,59.42820358276367,109.20999908447266,59.62567039311239,104.73999786376953,58.234431936874884,107.01000213623047,58.59346187860648,1994100,1267000
2018-02-13,109.79000091552734,60.11935043334961,110.19999694824219,60.289884385445454,106.2300033569336,59.149971435205465,106.5,59.25767564749167,1339000,988700
2018-02-14,109.91999816894531,61.21437072753906,110.33999633789062,61.32208176780744,107.41000366210938,59.68850198733431,108.36000061035156,59.778257763594574,1923900,776700
2018-02-15,113.5199966430664,61.97731018066406,114.70999908447266,62.031162275301334,110.01000213623047,61.34900606888066,111.16000366210938,61.636228653490434,2555000,912400
